cm_code;Type;Attribut;Valeur N-1;Valeur N
8744848;Suppression;;;
8511479;Suppression;;;
8741171;Suppression;;;
8504379;Suppression;;;
8527106;Suppression;;;
8683269;Suppression;;;
8898290;Suppression;;;
8560789;Suppression;;;
8546294;Suppression;;;
8622144;Suppression;;;
8626935;Suppression;;;
8622155;Suppression;;;
8560719;Suppression;;;
8744847;Suppression;;;
8590508;Suppression;;;
8511426;Suppression;;;
8497333;Suppression;;;
8642624;Suppression;;;
8736438;Suppression;;;
8515590;Suppression;;;
8614807;Suppression;;;
8651944;Suppression;;;
8684534;Suppression;;;
8736739;Suppression;;;
8533493;Suppression;;;
8511482;Suppression;;;
8552369;Suppression;;;
8552382;Suppression;;;
8557196;Suppression;;;
8497338;Suppression;;;
8585045;Suppression;;;
8651918;Suppression;;;
8647434;Suppression;;;
8590485;Suppression;;;
8511439;Suppression;;;
8533812;Suppression;;;
8497434;Suppression;;;
8643255;Suppression;;;
8585064;Suppression;;;
8543100;Suppression;;;
8736732;Suppression;;;
8647470;Suppression;;;
8504695;Suppression;;;
8594298;Suppression;;;
8626940;Suppression;;;
8637504;Suppression;;;
8590539;Suppression;;;
8637509;Suppression;;;
8520383;Suppression;;;
8511451;Suppression;;;
8546625;Suppression;;;
8645494;Suppression;;;
8590778;Suppression;;;
8519099;Suppression;;;
8590570;Suppression;;;
8647482;Suppression;;;
8522612;Suppression;;;
8587574;Suppression;;;
8621809;Suppression;;;
8642929;Suppression;;;
8621815;Suppression;;;
8615095;Suppression;;;
8590808;Suppression;;;
8588219;Suppression;;;
8497406;Suppression;;;
8622149;Suppression;;;
8515593;Suppression;;;
8614805;Suppression;;;
8503104;Suppression;;;
8590802;Suppression;;;
8552376;Suppression;;;
8736055;Suppression;;;
8647477;Suppression;;;
8543785;Suppression;;;
8753975;Suppression;;;
8585046;Suppression;;;
8641021;Suppression;;;
8609356;Suppression;;;
8744844;Suppression;;;
8647436;Suppression;;;
8646784;Suppression;;;
8520382;Suppression;;;
8708535;Suppression;;;
8614773;Suppression;;;
8609023;Suppression;;;
8842940;Suppression;;;
8515581;Suppression;;;
8549819;Suppression;;;
8585055;Suppression;;;
8736451;Suppression;;;
8560372;Suppression;;;
8552698;Suppression;;;
8504373;Suppression;;;
8736697;Suppression;;;
8621852;Suppression;;;
8585010;Suppression;;;
8585053;Suppression;;;
8590488;Suppression;;;
8497367;Suppression;;;
8649009;Suppression;;;
8519112;Suppression;;;
8609357;Suppression;;;
8511459;Suppression;;;
8609009;Suppression;;;
8682929;Suppression;;;
8737341;Suppression;;;
8647455;Suppression;;;
8622468;Suppression;;;
8583350;Suppression;;;
8574469;Suppression;;;
8641011;Suppression;;;
8511494;Suppression;;;
8898292;Suppression;;;
8497381;Suppression;;;
8585009;Suppression;;;
8577381;Suppression;;;
8577010;Suppression;;;
8514932;Suppression;;;
8641979;Suppression;;;
8515901;Suppression;;;
8577346;Suppression;;;
8590806;Suppression;;;
8697017;Suppression;;;
8659893;Suppression;;;
8560708;Suppression;;;
8625663;Suppression;;;
8522614;Suppression;;;
8514938;Suppression;;;
8585050;Suppression;;;
8615114;Suppression;;;
8609344;Suppression;;;
8504063;Suppression;;;
8640700;Suppression;;;
8621842;Suppression;;;
8622159;Suppression;;;
8647096;Suppression;;;
8614775;Suppression;;;
8533497;Suppression;;;
8497354;Suppression;;;
8550132;Suppression;;;
8497440;Suppression;;;
8504382;Suppression;;;
8564860;Suppression;;;
8554616;Suppression;;;
8736463;Suppression;;;
8647488;Suppression;;;
8574460;Suppression;;;
8609024;Suppression;;;
8587253;Suppression;;;
8637508;Suppression;;;
8585038;Suppression;;;
8647457;Suppression;;;
8548538;Suppression;;;
8554614;Suppression;;;
8594628;Suppression;;;
8590583;Suppression;;;
8590550;Suppression;;;
8624710;Suppression;;;
8583421;Suppression;;;
8543756;Suppression;;;
8753658;Suppression;;;
8511473;Suppression;;;
8651924;Suppression;;;
8560785;Suppression;;;
8543758;Suppression;;;
8504049;Suppression;;;
8587263;Suppression;;;
8502451;Suppression;;;
8574465;Suppression;;;
8585027;Suppression;;;
8639103;Suppression;;;
8497400;Suppression;;;
8637172;Suppression;;;
8736422;Suppression;;;
8590502;Suppression;;;
8622472;Suppression;;;
8533849;Suppression;;;
8647425;Suppression;;;
8497404;Suppression;;;
8522635;Suppression;;;
8647489;Suppression;;;
8615116;Suppression;;;
8594631;Suppression;;;
8560380;Suppression;;;
8594299;Suppression;;;
8560377;Suppression;;;
8615115;Suppression;;;
8641016;Suppression;;;
8590472;Suppression;;;
8621840;Suppression;;;
8640697;Suppression;;;
8637500;Suppression;;;
8736723;Suppression;;;
8615119;Suppression;;;
8497355;Suppression;;;
8526462;Suppression;;;
8560374;Suppression;;;
8577382;Suppression;;;
8609349;Suppression;;;
8515937;Suppression;;;
8736705;Suppression;;;
8614776;Suppression;;;
8585014;Suppression;;;
8560750;Suppression;;;
8702133;Suppression;;;
8736707;Suppression;;;
8641030;Suppression;;;
8560392;Suppression;;;
8647417;Suppression;;;
8647444;Suppression;;;
8533855;Suppression;;;
8849012;Suppression;;;
8628209;Suppression;;;
8736053;Suppression;;;
8522620;Suppression;;;
8712374;Suppression;;;
8637522;Suppression;;;
8585047;Suppression;;;
8497427;Suppression;;;
8736737;Suppression;;;
8609333;Suppression;;;
8515913;Suppression;;;
8647495;Suppression;;;
8527113;Suppression;;;
8560728;Suppression;;;
8527120;Suppression;;;
8584377;Suppression;;;
8682933;Suppression;;;
8503094;Suppression;;;
8560798;Suppression;;;
8590555;Suppression;;;
8614143;Suppression;;;
8590515;Suppression;;;
8590495;Suppression;;;
8622452;Suppression;;;
8560394;Suppression;;;
8640382;Suppression;;;
8647480;Suppression;;;
8614811;Suppression;;;
8609983;Suppression;;;
8590545;Suppression;;;
8515936;Suppression;;;
8736425;Suppression;;;
8753335;Suppression;;;
8659891;Suppression;;;
8638451;Suppression;;;
8753978;Suppression;;;
8590775;Suppression;;;
8736442;Suppression;;;
8577023;Suppression;;;
8577337;Suppression;;;
8515586;Suppression;;;
8543784;Suppression;;;
8497339;Suppression;;;
8590815;Suppression;;;
8515600;Suppression;;;
8594290;Suppression;;;
8546951;Suppression;;;
8557191;Suppression;;;
8594302;Suppression;;;
8515931;Suppression;;;
8611581;Suppression;;;
8577019;Suppression;;;
8643258;Suppression;;;
8511444;Suppression;;;
8503416;Suppression;;;
566369;Suppression;;;
8497437;Suppression;;;
8515905;Suppression;;;
8497392;Suppression;;;
8641048;Suppression;;;
8737338;Suppression;;;
8684536;Suppression;;;
8590480;Suppression;;;
8577366;Suppression;;;
8638455;Suppression;;;
8696379;Suppression;;;
8753659;Suppression;;;
8519104;Suppression;;;
8564853;Suppression;;;
8590478;Suppression;;;
8515896;Suppression;;;
8753976;Suppression;;;
8651941;Suppression;;;
8511437;Suppression;;;
8645491;Suppression;;;
8594296;Suppression;;;
8609012;Suppression;;;
8643570;Suppression;;;
8515578;Suppression;;;
8640383;Suppression;;;
8621816;Suppression;;;
8584369;Suppression;;;
8511493;Suppression;;;
8585041;Suppression;;;
8641973;Suppression;;;
8522636;Suppression;;;
8577370;Suppression;;;
8609367;Suppression;;;
8560726;Suppression;;;
8583346;Suppression;;;
8504697;Suppression;;;
8577343;Suppression;;;
8637493;Suppression;;;
8526456;Suppression;;;
8682943;Suppression;;;
8560772;Suppression;;;
8647473;Suppression;;;
8590790;Suppression;;;
8622476;Suppression;;;
8546947;Suppression;;;
8560385;Suppression;;;
8560401;Suppression;;;
8683278;Suppression;;;
8502455;Suppression;;;
8549815;Suppression;;;
8638141;Suppression;;;
8637506;Suppression;;;
8560411;Suppression;;;
8504050;Suppression;;;
8561015;Suppression;;;
8712369;Suppression;;;
8683265;Suppression;;;
8637501;Suppression;;;
8645492;Suppression;;;
8590800;Suppression;;;
8504378;Suppression;;;
8504692;Suppression;;;
8736421;Suppression;;;
8533809;Suppression;;;
8515916;Suppression;;;
8577386;Suppression;;;
8740871;Suppression;;;
8515935;Suppression;;;
8515924;Suppression;;;
8533816;Suppression;;;
8577334;Suppression;;;
8511466;Suppression;;;
8590544;Suppression;;;
8504060;Suppression;;;
8588853;Suppression;;;
8590471;Suppression;;;
8514940;Suppression;;;
8740856;Suppression;;;
8533492;Suppression;;;
8497419;Suppression;;;
8614129;Suppression;;;
8548544;Suppression;;;
8744842;Suppression;;;
8511423;Suppression;;;
8642293;Suppression;;;
8609330;Suppression;;;
8683250;Suppression;;;
8642939;Suppression;;;
8515906;Suppression;;;
8744846;Suppression;;;
8647498;Suppression;;;
8590454;Suppression;;;
8736413;Suppression;;;
8552691;Suppression;;;
8647435;Suppression;;;
8659896;Suppression;;;
8497421;Suppression;;;
8590549;Suppression;;;
8583418;Suppression;;;
8640698;Suppression;;;
8682936;Suppression;;;
8546930;Suppression;;;
8622151;Suppression;;;
8546299;Suppression;;;
8736448;Suppression;;;
8511425;Suppression;;;
8609982;Suppression;;;
8560799;Suppression;;;
8614769;Suppression;;;
8683275;Suppression;;;
8546298;Suppression;;;
8543793;Suppression;;;
8504051;Suppression;;;
8560782;Suppression;;;
8504062;Suppression;;;
8577387;Suppression;;;
8637503;Suppression;;;
8615100;Suppression;;;
8533819;Suppression;;;
8497443;Suppression;;;
8546945;Suppression;;;
8615101;Suppression;;;
8533502;Suppression;;;
8615123;Suppression;;;
8642619;Suppression;;;
8497384;Suppression;;;
8590474;Suppression;;;
8736740;Suppression;;;
8511478;Suppression;;;
8736434;Suppression;;;
8615107;Suppression;;;
8736385;Suppression;;;
8560395;Suppression;;;
8590568;Suppression;;;
8590572;Suppression;;;
8503101;Suppression;;;
8647500;Suppression;;;
8577018;Suppression;;;
8560781;Suppression;;;
8594629;Suppression;;;
8740851;Suppression;;;
8609021;Suppression;;;
8621495;Suppression;;;
8683267;Suppression;;;
8520380;Suppression;;;
8588851;Suppression;;;
8554619;Suppression;;;
8736730;Suppression;;;
8621850;Suppression;;;
8560765;Suppression;;;
8560801;Suppression;;;
8588216;Suppression;;;
8504689;Suppression;;;
8609342;Suppression;;;
8609977;Suppression;;;
8590540;Suppression;;;
8497358;Suppression;;;
8622134;Suppression;;;
8503103;Suppression;;;
8585020;Suppression;;;
8585043;Suppression;;;
8590481;Suppression;;;
8659890;Suppression;;;
8736703;Suppression;;;
8590504;Suppression;;;
8497428;Suppression;;;
8594664;Suppression;;;
8527119;Suppression;;;
8590804;Suppression;;;
8621854;Suppression;;;
8561011;Suppression;;;
8594293;Suppression;;;
8642622;Suppression;;;
8511500;Suppression;;;
8504693;Suppression;;;
8552383;Suppression;;;
8548541;Suppression;;;
8621814;Suppression;;;
8577357;Suppression;;;
8697011;Suppression;;;
8737343;Suppression;;;
8522626;Suppression;;;
8673009;Suppression;;;
8574454;Suppression;;;
8590469;Suppression;;;
8651249;Suppression;;;
8641028;Suppression;;;
8637525;Suppression;;;
8543799;Suppression;;;
8520373;Suppression;;;
8647411;Suppression;;;
8615105;Suppression;;;
8546614;Suppression;;;
8647499;Suppression;;;
8585048;Suppression;;;
8511477;Suppression;;;
8504052;Suppression;;;
8737337;Suppression;;;
8624714;Suppression;;;
8898291;Suppression;;;
8590579;Suppression;;;
8659901;Suppression;;;
8590783;Suppression;;;
8590562;Suppression;;;
8614802;Suppression;;;
8697016;Suppression;;;
8670782;Suppression;;;
8588222;Suppression;;;
8647460;Suppression;;;
8497402;Suppression;;;
8522631;Suppression;;;
8651907;Suppression;;;
8637516;Suppression;;;
8753330;Suppression;;;
8520371;Suppression;;;
8609364;Suppression;;;
8590789;Suppression;;;
8504699;Suppression;;;
8527094;Suppression;;;
8588855;Suppression;;;
8518784;Suppression;;;
8651262;Suppression;;;
8590467;Suppression;;;
8614774;Suppression;;;
8712376;Suppression;;;
8639097;Suppression;;;
8609338;Suppression;;;
8584371;Suppression;;;
8696383;Suppression;;;
8543094;Suppression;;;
8614815;Suppression;;;
8811889;Suppression;;;
8609334;Suppression;;;
8577388;Suppression;;;
8497380;Suppression;;;
8514934;Suppression;;;
8647502;Suppression;;;
8497432;Suppression;;;
8560810;Suppression;;;
8736375;Suppression;;;
8622160;Suppression;;;
8520370;Suppression;;;
8614791;Suppression;;;
8638452;Suppression;;;
8736452;Suppression;;;
8560748;Suppression;;;
8683271;Suppression;;;
8548540;Suppression;;;
8497442;Suppression;;;
8624717;Suppression;;;
8987892;Suppression;;;
8712058;Suppression;;;
8527112;Suppression;;;
8590462;Suppression;;;
8736386;Suppression;;;
8543748;Suppression;;;
8651916;Suppression;;;
8736054;Suppression;;;
8511448;Suppression;;;
8639101;Suppression;;;
8609019;Suppression;;;
8736383;Suppression;;;
8533499;Suppression;;;
8557194;Suppression;;;
8590522;Suppression;;;
8625654;Suppression;;;
8546634;Suppression;;;
8736459;Suppression;;;
8736431;Suppression;;;
8651911;Suppression;;;
8590781;Suppression;;;
8622150;Suppression;;;
8647410;Suppression;;;
8590527;Suppression;;;
8585033;Suppression;;;
8543731;Suppression;;;
8614786;Suppression;;;
8622147;Suppression;;;
8515889;Suppression;;;
8647423;Suppression;;;
8543771;Suppression;;;
8583348;Suppression;;;
8641029;Suppression;;;
8740539;Suppression;;;
8651256;Suppression;;;
8590821;Suppression;;;
8546937;Suppression;;;
8702130;Suppression;;;
8511462;Suppression;;;
8647426;Suppression;;;
8712378;Suppression;;;
8514941;Suppression;;;
8543738;Suppression;;;
8550782;Suppression;;;
8560703;Suppression;;;
8651905;Suppression;;;
8647485;Suppression;;;
8574473;Suppression;;;
8736387;Suppression;;;
8552377;Suppression;;;
8590470;Suppression;;;
8577013;Suppression;;;
8639098;Suppression;;;
8546297;Suppression;;;
8511496;Suppression;;;
8584374;Suppression;;;
8504053;Suppression;;;
8504696;Suppression;;;
