bp_code;Type
IRS - ROND POINT RUE DE STRASBOURG - BPE 1;Suppression
IRS - BI 31_LGTS_TERR_PLEIN_COEUR_EDITH_PIAF (D79) - BPE 1;Suppression
FT - IRS - 34 BD ANTOINE FRATACCI (VANVES) - BPE 1;Suppression
FT7 - ECHANGEUR  N??3 (SAINT MAURICE) - BPE 1;Suppression
IRS - FRANCE LIBRE (CRETEIL) - BPE 1;Suppression
IRS - 24 AV DES GRESILLONS - BPE 1;Suppression
IRS - FT 2175 - 3 RUE DIDEROT (ST-DENIS) - BPE 1;Suppression
AVENUE GASTON MONMOUSSEAU (STAINS) - BPE 1;Suppression
IRS - FT 1215 - 151 AVENUE DE PARIS ( VILLEJUIF) - BPE 1;Suppression
IRS - AV PAUL VAILLANT COUTURIER - BPE 2;Suppression
IRS - FT1869 - 187 AV. PAUL VAILLANT COUTURIER (LE BLANC-MESNIL)) - BPE 1;Suppression
FT - IRS - DB FRANCOIS RASPAIL (NANTERRE) - BPE1;Suppression
IRS - DE GAULLE-LECLERC NOISY BPE 1;Suppression
IRS - RUE EUGENE VARLIN - BPE DE MAINTENANCE ( VILLEJUIF ) - BPE 1;Suppression
IRS - 12 RUE SAINTE-GENEVIEVE (RUNGIS) - BPE 1;Suppression
IRS - AV ELUARD - BPE 1;Suppression
IRS - FT 1332 - 17 RUE SAINT_MEDERIC - BPE 1;Suppression
IRS - RUE ORY (MONTROUGE) - BPE 1;Suppression
IRS - N-1 BATIMENT C (BOBIGNY) - BPE 1;Suppression
XCO INTEROUTE BARBES MONTROUGE - BPE 1;Suppression
IRS - 163 RUE DE LA NOUVELLE FRANCE - BPE 1;Suppression
IRS - FT 1806 - ANG THEOPHILE GAUTIER_CHEMIN DES HAUTES NOUES (VILLIERS SUR MARNE)- BPE 1;Suppression
IRS - ST MARTIN_CHAUDERON - BPE 1;Suppression
IRS - BI LES_BOSQUETS (D98) - BPE 1;Suppression
IRS - N-1 PICASSO BOBIGNY CG93 - BPE 1;Suppression
IRS-36 RUE DE LA MONJOIE (ST DENIS) - BPE 1;Suppression
PRC OPALYS RUE FAIDHERBE (NANTERRE) - BPE 1;Suppression
IRS - AV DE LA BELLE HEAUMIERE (CERGY) - BPE 1;Suppression
IRS - 14 RUE CHARLES DE GAULLE (DRANCY);Suppression
IRS - 30 RUE ETIENNE MONTGOLFIER (ROSNY-SOUS-BOIS) - BPE 1;Suppression
IRS - PLACE DU CLOS MONTHOLON (5 BD DES FRERES VIGOUROUX ) - BPE 1;Suppression
IRS - 1 PIERRE BROSSOLETE - BPE 1;Suppression
FT_IRS 14 QUAI GABRIEL PERI (JOINVILLE LE PONT);Suppression
IRS -  9 RUE JEAN JAURES - BPE 1;Suppression
IRS - AV TASSIGNY (FONTENAY-SOUS-BOIS) - BPE 1;Suppression
IRS - ANGLE BAILLY PONS (BOIS-COLOMBES) - BPE 1;Suppression
IRS - FT 757 - PT2 RUE DE MONTGEROULT (OSNY);Suppression
IRS - N-1 BAT MILAN (RUNGIS) - BPE 1;Suppression
IRS - BI FRETTES_1_&_MAIRIE (D45'D46) - BPE 1;Suppression
IRS - FT 761 - 169 AVENUE PAUL VAILLANT COUTURIER (LA COURNEUVE) - BPE 1;Suppression
IRS - AVENUE CURIE/FOREST HILL - BPE 1;Suppression
IRS - BI FOYER ALJT (D57) - BPE 1;Suppression
IRS - FT780 - N-1 POP LYCEE CAMILLE PISSARRO - BPE 1;Suppression
IRS - FT1539 - AV WALWEIN (MONTREUIL) - BPE 1;Suppression
IRS - FT2457 - 205 RUE DE ROSNY (MONTREUIL) - BPE 1;Suppression
IRS - PLACE VERDUN - BPE 1;Suppression
IRS - RUE DU LIEUTENANT BATANY CLAMART - BPE 1;Suppression
IRS - VERDUN-CLAVIZIS (BONNEUIL SUR MARNE) - BPE 1;Suppression
IRS - AVENUE DES FRERES LUMIERES - BPE 1;Suppression
IRS -  AV DU GENERAL LECLERC CH FT 772;Suppression
IRS - FT N-1 ADDUCTION A (NOGENT SUR MARNE) - BPE 1;Suppression
IRS - 112 BIS RUE HOUDAN SCEAUX - BPE 1;Suppression
IRS - FT 1321 - 11 RUE DE l ABEILLE (AUBERVILLIERS) - BPE 1;Suppression
BPE FT768;Suppression
IRS - N-1 MAIRIE VILLENEUVE-LE-ROI - BPE 1;Suppression
IRS - FT 269 - 88 RUE VERON (ALFORTVILLE) - BPE 1;Suppression
IRS - GENOTTES-BD DE LA PAIX - BPE 1;Suppression
IRS - BI BRETAGNE (D29) - BPE 1;Suppression
IRS - BI BICETRE (D31) - BPE 1;Suppression
IRS - RUE DES GLAISES (BD PONTOISE-GLAISE) - BPE 1;Suppression
IRS - K2C/BD VERDUN CH 14 (MEME CH QUE LD - ARRET DE BUS) - BPE 1;Suppression
IRS - BI 96 BIS RUE DE CHAMPIGNY (CHENNEVIERES SUR MARNE) - BPE 1;Suppression
IRS - FT 2150 - 164 BOULEVARD ARISTIDE BRIAND MONTREUIL - BPE 1;Suppression
IRS - 84 RUE DU QUATRIEME ZOUAVE (ROSNY SOUS BOIS) - BPE 1;Suppression
IRS - FT 287 - 34 AV DU 8 MAI 1945 (VIELLENEUVE-LA-GARENNE) - BPE 1;Suppression
IRS - RUE DAILLY - BPE 1;Suppression
IRS - PTT000000018932 - BPE 1;Suppression
IRS - IMPASSE JAURES (IVRY) - BPE 1;Suppression
N-1 MEDIATHEQUE BAGNOLET - BPE 1;Suppression
IRS - RUE DE PARIS (SUCY EN BRIE) - BPE 1;Suppression
PLACE DU GAL LECLERC PIERREFITTE - BPE 1;Suppression
IRS - THOMEREAU-TASSIGNY (Cr?Â®teil) - BPE 2;Suppression
IRS- BD HARDY_PAUL BERT - BPE 1;Suppression
IRS - FT 2763 - 23 RUE DU REFUGE (VERSAILLE) - BPE 1;Suppression
IRS - 2 AVENUE GUYEMER(CHOISY LE ROI) - BPE1;Suppression
IRS - AVEN-BEGUINES - BPE 2;Suppression
IRS-ARON-BEAUSEJOUR (ANTONY) - BPE 1;Suppression
N-1 ATELIERS ESPACES VERTS - BPE 1;Suppression
PRC SEQUANTIS NANTERRE;Suppression
IRS - 79 AVENUE DU MARECHAL DE LATTRE DE TASSIGNY - BPE 1;Suppression
IRS - ANGLE CARREL_PROGRES (MONTREUIL) - BPE 1;Suppression
BI BAT N??122 SOUS-SOL MINDEF DGA ARCEUIL - BPE 1;Suppression
IRS - 144 AV GAMBETTA - BPE 1;Suppression
IRS - AVENUE DU 8 MAI/PICASSO (QUAI DE CHOISY) - BPE 1;Suppression
IRS - ANGLE AV K MARX/AV S ALLENDE - BPE 1;Suppression
IRS - CHAMBRE SITER PLACE DE BELGIQUE - BPE 1;Suppression
IRS - N-1 MAIRIE LIVRY-GARGAN - BPE 1;Suppression
PRC IRISE - CAMERA PDL 10;Suppression
IRS - ANGLE NOBEL/LUMIERE - BPE 1;Suppression
IRS - RUE DES ABONDANCES - BPE 1;Suppression
IRS - FT 41 - 46 BOULEVARD ARISTIDE BRIAND (COURBEVOIE) - BPE 1;Suppression
IRISE - FT 441 - RUE DU GENERAL GALLIENI (VILLIERS SUR MARNE) - BPE1;Suppression
BPE FT 123;Suppression
IRS - ANGLE ST MANDE_VALMY (MONTREUIL) - BPE 1;Suppression
RN2/SANTOS DUMONT - BPE 1;Suppression
IRS - FT743 RUE GARIBALDI (SAINT-MAUR-DES-FOSSES) - BPE 1;Suppression
IRS - BRECHE_ARCHIVE (CRETEIL) - BPE 1;Suppression
IRISE - FT1616 - RUE LAVOISIER - BPE1;Suppression
IRS - AVENUE GRADE (ST MAUR DES FOSSES) - BPE 1;Suppression
IRS - AV GABRIEL PERI (PIERREFITTE SUR SEINE) - BPE 1;Suppression
IRS - RD POINT DES MARTYRS DE CHATEAUBRIANT (BAGNEUX) - BPE 1;Suppression
IRS - RUE AUGUSTE PERRET - BPE 1;Suppression
IRS - 13 BOULEVARD DU MARECHAL FOCH (RUEIL MALMAISON) - BPE1;Suppression
CH SAT SECURISEE CAM50_FT1016;Suppression
IRS - FT 2173 - 1 RUE TRAVERSIERE MONTREUIL - BPE 1;Suppression
IRS - 412 AVENUE COUTURIER BOBIGNY - BPE 1;Suppression
IRS - FT 748 - 232 AVENUE ARISTIDE BRIAND (LES-PAVILLONS-SOUS-BOIS) - BPE 1;Suppression
BI IRS- 8 RUE HERAULT(BOULOGNE) - BPE 1;Suppression
IRS - FT 210 - RUE DE ROUEN (PONTOISE) - BPE 1;Suppression
IRS - FT 231 - D986 - AVENUE DE LA DIVISION LECLERC (CHATENAY MALABRY) - BPE1;Suppression
IRIS - FT 2334 - 144 RUE LENAIN (MONTREUIL) - BPE 1;Suppression
IRISE - FT 895 - RUE LEDRU ROLLIN (IVRY SUR SEINE) - BPE 1;Suppression
IRS - FT 111 -  2 AVENUE WINSTON CHURCHILL (CHARENTON LE PONT) - BPE 1;Suppression
PRC MGP AV PIERRE BROSSOLETTE - BPE 1;Suppression
IRS - AUGER-CONGO - BPE 1;Suppression
IRS - 18 AV DES FRERES LUMIERES (BRY SUR MARNE) - BPE 2;Suppression
IRS - RUE MAUREPAS (THIAIS) - BPE 1;Suppression
IRS - AV ARISTIDE BRIAND SORTIE PARKING LAPEYRE(ARCUEIL) - BPE 1;Suppression
IRS - FT1496 - RUE GASTON LAURIAU (MONTREUIL) - BPE 1;Suppression
IRS -  ADD2 APHP CORENTIN CELTON - BPE 1;Suppression
IRS - F MITTERAND - PIERREFITTE - BPE 1;Suppression
IRS - FT 1559 - N-1 POP FTTS OSNY CENTRE (OSNY) - BPE1;Suppression
IRS - FT_41 - AV MARCEL DASSAULT (LE BOURGET) - BPE1;Suppression
IRS - 1 RUE VARLIN (GENNEVILLIERS) - BPE 1;Suppression
BI BAT N??149 SOUS-SOL MINDEF DGA ARCEUIL - BPE 1;Suppression
IRS - BD FREDERIC CHOPIN - BPE 1;Suppression
FT 1623 - IRS - AVE DE L EGUILLETTE (SAINT OUEN L AUMONE) - BPE 1;Suppression
IRS-SORTIE RFF PK 21040 (VIRY CHATILLON) - BPE 1;Suppression
IRISE - AVENUE PAUL DE KOCK - BPE1;Suppression
IRS - BI FFF_123_LGTS (D50) - BPE 1;Suppression
IRS - FT 1403 - ROUTE D'ENNERY (OSNY) - BPE 1;Suppression
IRS - FT 42 - 12 RUE D ALSACE (CACHAN) - BPE 1;Suppression
IRS - 247 BD JEAN JAURES (09) - BPE 1;Suppression
IRS - FT221 -1 AVENUE DES LUATS (VILLIERS SUR MARNE) - BPE1;Suppression
IRS - LA MONTAGNE-MONUMENT CHAMPIGNY - BPE 1;Suppression
IRS - WILSON-TENINE (EX PLACE HENRI BARBUSSE) GENTILLY - BPE2;Suppression
IRS - LE BOURGET MAIRIE (ANIZAN CAVILLON) - BPE 1;Suppression
FT 347 - IRS - SENTIER DU MARTRAY (THIAIS) - BPE 1;Suppression
IRS - PLACE DU CAPITAINE GLAMER SAINT OUEN - BPE 1;Suppression
IRISE - 98 RUE SADI CARNOT (AUBERVILLIERS) - BPE 1;Suppression
IRS - BI CEN_GEOTH_CHEVILLY_LARUE (C01) - BPE2;Suppression
IRS - FT 213 - 295 AVENUE DE LA DIVISION LECLERC (CHATENAY MALABRY) - BPE 1;Suppression
IRS - RUE DE LA PRAIRIE - BPE 1;Suppression
IRS - N-1 CAMERA VIDEO 5 (ROSNY-SOUS-BOIS) - BPE 1;Suppression
IRS - 96 AVENUE ANATOLE FRANCE (CHOISY) - BPE 1;Suppression
IRS - 55 RUE JULES GUESDE (BONDY) - BPE 1;Suppression
IRS - FT1496 - RUE GASTON LAURIAU (MONTREUIL) - BPE 2;Suppression
JD-C16775740-BPE 2;Suppression
IRS - AV PAUL DOUMER - BPE 1;Suppression
IRS - L3T - MAIRIE DE CACHAN - BPE 1;Suppression
IRS -  CLOS SANTEUIL (ERAGNY) - BPE 1;Suppression
IRS- 48 Fo CH Mairie Ile St Denis;Suppression
IRS -  EN FACE 1 AV MONTAIGNE - BPE 1;Suppression
IRS - FT2157 - 179 BOULEVARD ARISTIDE BRIAND (MONTREUIL) - BPE 1;Suppression
TELCITE CACHAN - BPE 1;Suppression
IRS - N-1 POP LA DOCUMENTATION (AUBERVILLIERS) - BPE 1;Suppression
IRS - 81 RUE DE FONTENAY (VINCENNES) - BPE2;Suppression
IRS - AV PAUL VAILLANT COUTURIER - BPE 1;Suppression
IRS - ANGLE RUE DES LONGS QUARTIERS (MONTREUIL);Suppression
IRS - M CACHIN/RUE RESISTANCE - BPE 1;Suppression
IRS - RUE DE LA VANNE - BPE1;Suppression
IRS - FT313 - 114 RUE DE PARIS (MONTREUIL) - BPE 1;Suppression
IRS - FT 1088 - 43 RUE HOCHE (COURBEVOIE) - BPE 1;Suppression
IRS - 3 RUE JOIGNEAUX BOIS COLOMBES - BPE 1;Suppression
BI 86 AVENUE GALLIENI (BONDY);Suppression
IRS - RUE LOUIS RAMEAU (BEZONS) - BPE 1;Suppression
IRS - PEPINIERE_REPUBLIQUE ( VAUCRESSON) - BPE 1;Suppression
IRS - N-1 WIKA INSTRUMENT (ERAGNY) - BPE 1;Suppression
IRS - ANGLE 2 GARES/GD TERRES;Suppression
BPE INTEROUTE ISLE / GALIENI - BPE 1;Suppression
IRS-RUE DES CHEMINOTS (SAINT-DENIS) -BPE1;Suppression
IRS - BI LES_SORBIERS_BAT_B&A (EXX BA) - BPE 1;Suppression
IRS - FT 587  N-1 POP CAMERA 11 LES SPAVILLONS SOUS BOIS - BPE 1;Suppression
IRIS - FT126 - CH SAT SECURISEE CAM12 - BPE 1;Suppression
IRS - 7 AV DENIS PAPIN (LE PLESSIS ROBINSON);Suppression
IRS - AVENUE DE LA GARE (PK19120) - BPE 1;Suppression
IRS - FT 862 - 28 RUE PAUL VAILLANT COUTURIER (GENNEVILLIERS) - BPE 1;Suppression
IRS - FT1221 - RUE AMBROISE CROIZAT - BPE 1;Suppression
IRS - MAUPASSANT-DECHARD - BPE 1;Suppression
IRS - 24 AV BAUDOIN (LE BOURGET) - BPE 1;Suppression
IRS - BI 2 AV DES MARGUERITES (BONNEUIL SUR MARNE);Suppression
IRS -  FT 48 - ANGLE AV DES MINES-AV DU PETIT PARC (VINCENNES) - BPE 1;Suppression
IRS - 16 RUE D EGLANTINE - BPE 1;Suppression
IRS - D ORVES_BARBUSSE (CLAMART) - BPE 1;Suppression
IRS - FT 212 - 129 AVENUE ARISTIDE BRIAND (LE BLANC MESNIL) - BPE 1;Suppression
IRS - FT299 - RUE PASTEUR - BPE 1;Suppression
PRC CAMERA VIDEO ROSNY 2;Suppression
IRS - RUE DE LA COUTURE (RUNGIS) - BPE 1;Suppression
IRS - FT 379 - ROUTE DE BRY - RUE ADRIEN MENTIENNE (VILLIERS SUR MARNE) - BPE 2;Suppression
IRS - FT 327 RUE DES ENTREPRENEURS (CARRIERES SUR SEINE) - BPE 1;Suppression
IRS - FT 619 - 51 RUE PAUL VAILLANT COUTURIER (MALAKOFF) - BPE 1;Suppression
IRS - AVENUE PARIS - RUE DAUPHIN VILLEJUIF - BPE 1;Suppression
IRS - FT 603 - RUE GAGNEE (IVRY-SUR-SEINE) - BPE 1;Suppression
IRS - 312 AV G DE GAULLE - BPE 1;Suppression
IRS -  CHEMIN DES CARROUGES (BONDY) - BPE 1;Suppression
IRS - BI POP COGNE FRANCE (HERBLAY) - BPE 1;Suppression
IRS - 11 RUE DES BLONDEAUX - BPE 1;Suppression
IRS - RUE MARCEL CACHIN (BOBIGNY) - BPE 1;Suppression
IRS - N-1 RUNGIS LOS ANGELES - BPE 1;Suppression
IRS -  AV DU GENERAL LECLERC (BOURG LA REINE) - BPE 1;Suppression
IRS - BI N-1 HOTEL L AMANDIER(NANTERRE) - BPE 1;Suppression
IRS - RUE JEAN MOULIN (BONNEUIL-EN-FRANCE) - BPE 1;Suppression
IRS - LEDRU-ROLLIN (FONTENAY SOUS BOIS) - BPE 1;Suppression
IRS - FT 1222 -  50-52 AVENUE RASPAIL  (ST MAUR DES FOSSES) - BPE 1;Suppression
IRS - 105 RUE GUY MOQUET (CHAMPIGNY/MARNE) - BPE1;Suppression
N-1 PETIT VOYAGEUR_FT1094;Suppression
IRS - 172 AV DIVISION LECLERC  (VILLETANEUSE) - BPE 1;Suppression
IRS - 107 AV ARISTIDE BRIAND - RN20 MONTROUGE - BPE 1;Suppression
IRS - ALLEE JEAN RENOIR (NOISY LE GRAND) - BPE 1;Suppression
IRS - BD DE STALINGRAD (THIAIS) - BPE 1;Suppression
IRS - N-1 MAIRIE NANTERRE - BPE 1;Suppression
IRS - 74 AVENUE FRANKLIN ROOSEVELT (SURESNES) - BPE 1;Suppression
IRS - FT 1414 - 29 RUE DE LA SABLIERE (COURBEVOIE) - BPE 1;Suppression
IRS - 40 RUE MARECHAL LECLERC (JOINTVILLE-LE-PONT) - BPE 1;Suppression
IRS - RUE STE GENEVIEVE_RUE LAGUE - BPE 1;Suppression
IRS - ADD 2 RUE FELLINI - BPE 1;Suppression
IRS - FT1374 - 294 GABRIEL PERI (COLOMBES) - BPE1;Suppression
PRC CAMERA AU PIED DE C35;Suppression
IRS - ROND POINT AMBROISE CROIZAT D125/D84A;Suppression
IRS - FT 184 - 91 RUE BOUCICAUT (FONTENAY AUX ROSES) - BPE 1;Suppression
IRS - 43 AV ARISTIDE BRIAND (ANTONY) - BPE 1;Suppression
IRS - 120 RUE MARECHAL LECLERC (JOINTVILLE-LE-PONT) - BPE 1;Suppression
IRS - RUE P CAVARE (ROSNY) - BPE 1;Suppression
CH SAT SECURISEE CAM52 _FT256;Suppression
IRS - 15 AV PRESIDENT WILSON (JOINVILLE LE PONT) - BPE1;Suppression
BI-03 - POP IRISE ESSEN RUNGIS (SILIC);Suppression
IRS-RUE DU LANDY ITX3 ADD2 - BPE 1;Suppression
IRS - RONSARD - LECLERC BONNEUIL SUR MARNE (D60 RUE A GROSS - FACE A LA MAIRIE) - BPE 1;Suppression
VERS LE RESEAU DE LAVILLE DE SARTROUVILLE - BPE 1;Suppression
IRS - FT 2259 - 2 RUE CARPEAUX (CHAMPIGNY SUR MARNE) - BPE 1;Suppression
IRS - AVENUE DU GENERAL DE GAULLE (ANTONY) - BPE 1;Suppression
IRS - XCO TCT RUE DE L'ECHAT (PONT RATP) - BPE 1;Suppression
IRS - FT 01 - AVENUE VICTOR HUGO - BPE 1;Suppression
IRS - FT 1074 - 36 BD LOUISE MICHEL (GENNEVILLIERS) - BPE 1;Suppression
IRS - MONTGOLFIER - EIFFEL (ROSNY-SOUS-BOIS) - BPE 1;Suppression
IRISE 534 - 51 RUE H. BARBUSSE IRISE - BPE 1;Suppression
IRS - MAIRIE DE FONTENAY SOUS BOIS - BPE 1;Suppression
IRIS - FT 138 - 76 BOULEVARD D AULNAY ( VILLEMOMBLE) - BPE 1;Suppression
IRS ANGLE CHOISSY/PASTEUR - BPE 1;Suppression
IRS - FT 2761 -  AVENUE DIDIER  (ST MAUR DES FOSSES) - BPE 1;Suppression
CH COLT CAA ST DENIS - BPE 1;Suppression
IRS - N-1 CG94 IMM_SOLIDARITES (CRETEIL) - BPE1;Suppression
IRS - 302 AV VAILLANT COUTURIER (BOBIGNY) - BPE 1;Suppression
IRS - 194 RUE DE ROSNY (MONTREUIL) - BPE 1;Suppression
IRS - 29 PROMENADE MICHEL SIMON (NOISY) - BPE 1;Suppression
IRS - FT 1377  RUE COLMET LEPINAY (MONTREUIL) - BPE 1;Suppression
IRS - GABRIEL PERI_PLACE EMILE ZOLA - BPE 1;Suppression
N-1 VAUCRESSON - BPE 1;Suppression
IRS - 116 RUE ETIENNE DOLET - BPE 1;Suppression
IRS - 49 AVENUE DE L'EUROPE (COURBEVOIE) - BPE 1;Suppression
IRISE - BOULEVARD JEAN JAURES (LES LILAS) - BPE 1;Suppression
IRS - CH IRISE 1341 - ANGLE BD GABRIEL PERI x RUE ANDRE COIN (MALAKOFF) - BPE 1;Suppression
BPE FT 1239;Suppression
IRS - 21 RUE EDOUARD BELIN (RUEIL MALMAISON) - BPE 1;Suppression
JOINT DROITE SUITE C18708391;Suppression
SFR N-1 CERGY SAINT CHRISTOPHE - BPE1;Suppression
IRS - FT 650 - 27 RUE HOCHE (MALAKOFF) -  BPE 1;Suppression
IRS- EXPANSION - BPE 1;Suppression
IRS - 38 RUE DE FONTENAY (VINCENNES) - BPE 2;Suppression
IRS - PK 17 842 (GARE DE RUNGIS LA FRATERNELLE) - BPE 1;Suppression
IRS - PERI - DISPENSAIRE  (Kremlin-Bicetre) - BPE 1;Suppression
IRS - 66 QUAI DU MAL JOFFRE - BPE 2;Suppression
IRS - BI TOURNELLES_2 (D75) - BPE 1;Suppression
IRS - BI IRIS (D17) - BPE 1;Suppression
IRS - AVEN-BEGUINES - BPE 1;Suppression
IRS - FT 4 - 106 VOIE DE PROMENADE(VILLENEUVE-LA-GARENNE) - BPE 1;Suppression
IRS - 34 RUE DE CHOISY (VITRY SUR SEINE)  - BPE 1;Suppression
FT459 - N-1 - AVENUE DE LA PALETTE (CERGY) - BPE 1;Suppression
IRS - 252 RUE DE ROSNY (MONTREUIL) - BPE 1;Suppression
BI POP DEKRA LE PLESSIS ROBINSON;Suppression
IRS - 112 BIS RUE HOUDAN SCEAUX - BPE 2;Suppression
BPE CAMERA C 60 CHAMBRE IRISE (VILLIERS SUR MARNE);Suppression
IRS N-1 CAP HORN - BPE 1;Suppression
BI PLACE CAMILLE BLANC(ARCUEIL) - BPE 1;Suppression
IRS - AV CLAUDE PERRAULT (SCEAUX) - BPE 1;Suppression
RUE DE BREVANNES - BPE 1;Suppression
IRS - 22B RUE DE LA MARNE (ALFORTVILLE) - BPE 1;Suppression
IRS - FT 149 - 27 RUE DES VILLEGRANGES (LES LILAS) - BPE 1;Suppression
IRS - ANGLE ORLY COUTURE (RUNGIS) - BPE 1;Suppression
IRS - AV BROSSOLETTE (CHILLY) - BPE 1;Suppression
IRS - 5 RUE KLEBER (MONTREUIL) - BPE 1;Suppression
IRS - RUE HUGEDE (JOINVILLE) - BPE 1;Suppression
IRS - FT 871 - RUE DE LA MARNE (HERBLAY) - BPE 1;Suppression
IRS - CH L2C - 24 RUE ROGER THORELLE (BOURG LA REINE) - BPE 1;Suppression
IRS - 12 RUE VARAGNAT - BONDY - BPE 1;Suppression
IRS - RUE DU CHEMIN DE FER (CHILLY) - BPE 1;Suppression
IRS - BD  DE L'OISE-VIOSNE - BPE 1;Suppression
IRS - FT 678 - AVENUE MARCEL CACHIN (ORLY) - BPE 1;Suppression
IRS - BI ENMD (MONTREUIL) - BPE 1;Suppression
IRS - BD RICHARD WALLACE (42) - BPE 1;Suppression
IRS - RUE DE VILLIERS LEVALLOIS - BPE 1;Suppression
IRS - FT 221 - 6 BOULEVARD DE CRETEIL  (ST MAUR DES FOSSES) - BPE 1;Suppression
IRS - 2 RUE HUGEDE (JOINVILLE LE PONT) - BPE1;Suppression
IRS - BI ARMAND_GAUTIER (D13) - BPE 1;Suppression
IRS - RUE DES BRETONS - BPE 1;Suppression
IRS - BLAISE PASCAL (CHAMPS SUR MARNE) - BPE 1;Suppression
IRS- FT112 - 23 - 25 AV ARISTIDE BRIAND (ARCUEIL);Suppression
IRS - ANGLE PIERRE TIMBAUD/ROND PT CDG (GENNEVILLIERS) - BPE 1;Suppression
IRISE - N-1 HOTEL DE VILLE (LES LILAS) - BPE 1;Suppression
IRS - BD CARNOT (ST DENIS) - BPE 1;Suppression
IRS - FT 176 - 43 RUE DU 14 JUILLET - PLACE JEAN JAURES (ALFORTVILLE) - BPE 1;Suppression
IRS - BI PEPINIERE (D30) - BPE 1;Suppression
IRS - FT 1053 - 46 AVENUE DU FRONT DE SEINE (VILLENEUVE LE ROI) - BPE 1;Suppression
IRS - BI PLACE DES HAUTS TILLIERS(GENNEVILLIERS);Suppression
CH DE VILLE SATROUVILLE - XCO?? - BPE 1;Suppression
IRS - CH SAT RUE GARE DE DUGNY - BPE 1;Suppression
85 CHAMPEVAL CRETEIL;Suppression
IRS - N-1 ADD2 EMILE ROUX - BPE 1;Suppression
IRS - BI GS_LALLIER (D65) - BPE 1;Suppression
IRS - FT1248 - 12 AVENUE HENRI DUNANT (VILLIERS SUR MARNE) - BPE1;Suppression
N-1 BATIMENT C  AMBOIZE CROISAT (ST DENIS) - BPE 1;Suppression
IRS - 2 RUE DU HAMEAU FLEURI ( BOULOGNE BILLANCOURT ) - BPE 1;Suppression
IRS 1023 - 261 AVENUE DE FONTAINEBLEAU ( THIAIS ) - BPE 1;Suppression
PRC CAMERA VIDEO ROSNY 3;Suppression
IRS - FT 429 - RUE DE STALINGRAD - BPE 1;Suppression
FT 1436 - AVENUE DU GROS CHENE (ERAGNY) - BPE 1;Suppression
IRS - RUE DE TOULOUSE ( AULNAY SOUS BOIS) - BPE 1;Suppression
IRS - GALERIE DE GAULLE (MONTROUGE) - BPE 1;Suppression
IRS - COQUELIN-RONDENAY - BPE 1;Suppression
IRS - RUE DES CINQ NATIONS (SAINT DENIS) - BPE 1;Suppression
IRS - NEW PARKING RUE DE PARIS PIERREFITTE - BPE 1;Suppression
IRS - 65 RUE LAFERRIERE - BPE 1;Suppression
IRS - PTT000000017241 - PK 1800?? - BPE 1;Suppression
IRS - 32 RUE DANTON (N-1 URA SEVRAN) - BPE 1;Suppression
IRS - ANGLE RUE DU NORD-RUE VELPEAU - BPE 1;Suppression
IRS - 1 RUE RATEAU (LA COURNEUVE) - BPE1;Suppression
IRS - AVENUE JEAN JAURES/RUE CONDORCET (AUBERVILLIERS) - BPE1;Suppression
IRS - RUE AMBROISE CROIZAT - BPE 1;Suppression
IRS - ARTHUR GROUSSIER (BONDY) - BPE 1;Suppression
IRS - PONT DE JOINTVILLE-BROSSOLETTE (MARNE/JOINVILLE IRISE) - BPE 1;Suppression
IRS - FT 232 - 33 RUE EDMOND GILETTE (DRANCY) - BPE 1;Suppression
IRS - BI CHAUFFERIE_VAL_AUX_RENARDS (D82) - BPE 1;Suppression
IRS - PK 103+950 (MASSY) - BPE 1;Suppression
IRS - RUE ETIENNE DOLET (LE BOURGET) - BPE 1;Suppression
IRS - FT1331 RUE DE STALINGRAD (MONTREUIL) - BPE 1;Suppression
IRS - 53 AV DE VERDUN (ROMAINVILLE) - BPE 1;Suppression
IRS - FT- 39 RUE ANATOLE FRANCE (ORMESSON SUR MARNE) - BPE 1;Suppression
IRS - AVENUE DU GENERAL GALLIENI (NANTERRE) - BPE 1;Suppression
MGP - FINOT-POULBOT - BPE 1;Suppression
IRS - FT 63 - AVENUE JEAN BAPTISTE CLEMENT - BPE 1;Suppression
IRS - FT607  6 AV DU 8 MAI 1945 (PANTIN) - BPE 1;Suppression
IRS - 2 RUE LEON BLUM  (VILLIERS SUR MARNE) - BPE 1;Suppression
IRIS - FT 898 - 108 RUE EDOUARD VAILLANT ( BONDY) - BPE 1;Suppression
IRS - FT 108 - 9-1 RUE ARMAND CARREL (MONTREUIL)  - BPE 1;Suppression
IRS -  CHANDON_COUTURIER (GENNEVILLIERS) - BPE 1;Suppression
IRS - BI TOURNELLES_3 (D44) - BPE 1;Suppression
IRS - THOMEREAU_TASSIGNY (Creteil) - BPE 1;Suppression
IRS - 1 BD DE LA REPUBLIQUE (COURBEVOIE) - BPE 1;Suppression
IRS - ADD1 BI 163 QUAI DOCTEUR DERVEAUX(ASNIERES SUR SEINE);Suppression
IRS - FT_288 - ANGLE GL LECLERC-AV TALAMON (CHAVILLE) - BPE 1;Suppression
IRS - FT 722 - 50 RUE ETIENNE DOLET (ALFORTVILLE) - BPE 1;Suppression
IRS - BI POP WOLTERS KLUWER RUEIL MALMAISON;Suppression
IRS - FT  7 - 36 QUAI BLANQUI (ALFORTVILLE) - BPE 1;Suppression
9 RUE DE PARIS (PIERREFITTE) - BPE 1;Suppression
