pt_code;Attribut;Valeur N-1;Valeur N;Type
7876811;;;;Suppression
7850271;;;;Suppression
7963543;;;;Suppression
7890547;;;;Suppression
7883831;;;;Suppression
7826572;;;;Suppression
7994576;;;;Suppression
7833591;;;;Suppression
7963528;;;;Suppression
7994547;;;;Suppression
7837765;;;;Suppression
7877143;;;;Suppression
7811863;;;;Suppression
7901111;;;;Suppression
7783103;;;;Suppression
7994564;;;;Suppression
7871394;;;;Suppression
7800353;;;;Suppression
7830399;;;;Suppression
7848016;;;;Suppression
7859269;;;;Suppression
7991426;;;;Suppression
7906553;;;;Suppression
7994571;;;;Suppression
7906870;;;;Suppression
7840964;;;;Suppression
7904947;;;;Suppression
7991707;;;;Suppression
7796167;;;;Suppression
7859231;;;;Suppression
7876792;;;;Suppression
7826575;;;;Suppression
7811855;;;;Suppression
7873587;;;;Suppression
7837438;;;;Suppression
7783027;;;;Suppression
7901113;;;;Suppression
7906231;;;;Suppression
7796190;;;;Suppression
7832958;;;;Suppression
7796187;;;;Suppression
7783118;;;;Suppression
7937905;;;;Suppression
7877151;;;;Suppression
7899885;;;;Suppression
7796171;;;;Suppression
7783028;;;;Suppression
7991364;;;;Suppression
7796165;;;;Suppression
7859241;;;;Suppression
7883522;;;;Suppression
7912703;;;;Suppression
7859195;;;;Suppression
7883862;;;;Suppression
7783087;;;;Suppression
7819858;;;;Suppression
7859402;;;;Suppression
7902723;;;;Suppression
7798423;;;;Suppression
7899851;;;;Suppression
7859222;;;;Suppression
7876827;;;;Suppression
7796205;;;;Suppression
7837824;;;;Suppression
7948835;;;;Suppression
7819840;;;;Suppression
7963545;;;;Suppression
7899873;;;;Suppression
7837755;;;;Suppression
7871391;;;;Suppression
7833915;;;;Suppression
7859280;;;;Suppression
7859411;;;;Suppression
7915828;;;;Suppression
7861473;;;;Suppression
7905592;;;;Suppression
7912651;;;;Suppression
7915879;;;;Suppression
7830099;;;;Suppression
7800364;;;;Suppression
7859380;;;;Suppression
7789120;;;;Suppression
7803187;;;;Suppression
7838125;;;;Suppression
8118065;;;;Suppression
7915834;;;;Suppression
7856647;;;;Suppression
7856656;;;;Suppression
7850263;;;;Suppression
7926400;;;;Suppression
7830083;;;;Suppression
7782706;;;;Suppression
7796153;;;;Suppression
7798453;;;;Suppression
7873588;;;;Suppression
7973773;;;;Suppression
7915878;;;;Suppression
7811843;;;;Suppression
7837455;;;;Suppression
7800313;;;;Suppression
7899876;;;;Suppression
7847997;;;;Suppression
7991413;;;;Suppression
7906228;;;;Suppression
7871348;;;;Suppression
7963505;;;;Suppression
7832951;;;;Suppression
7796192;;;;Suppression
7861480;;;;Suppression
7905293;;;;Suppression
7883511;;;;Suppression
7838085;;;;Suppression
7803188;;;;Suppression
7830396;;;;Suppression
7905270;;;;Suppression
7948840;;;;Suppression
7798418;;;;Suppression
7994557;;;;Suppression
7800320;;;;Suppression
7827219;;;;Suppression
7800365;;;;Suppression
7782736;;;;Suppression
7855697;;;;Suppression
8133746;;;;Suppression
7883847;;;;Suppression
7783121;;;;Suppression
7859228;;;;Suppression
7803210;;;;Suppression
7830066;;;;Suppression
7963518;;;;Suppression
7782713;;;;Suppression
7888327;;;;Suppression
7871404;;;;Suppression
7855703;;;;Suppression
8004799;;;;Suppression
7859207;;;;Suppression
8201911;;;;Suppression
7859315;;;;Suppression
7830110;;;;Suppression
7883262;;;;Suppression
8000315;;;;Suppression
7789749;;;;Suppression
7873277;;;;Suppression
7837773;;;;Suppression
7838070;;;;Suppression
7856639;;;;Suppression
7832956;;;;Suppression
7905295;;;;Suppression
7963538;;;;Suppression
7838135;;;;Suppression
8000312;;;;Suppression
7811834;;;;Suppression
7991469;;;;Suppression
7994548;;;;Suppression
7827254;;;;Suppression
7833919;;;;Suppression
7973767;;;;Suppression
7905273;;;;Suppression
7991691;;;;Suppression
7948842;;;;Suppression
7859313;;;;Suppression
7819859;;;;Suppression
7991438;;;;Suppression
7837434;;;;Suppression
7800328;;;;Suppression
7902748;;;;Suppression
7991051;;;;Suppression
7800322;;;;Suppression
7861475;;;;Suppression
7904945;;;;Suppression
7859384;;;;Suppression
7883528;;;;Suppression
7833910;;;;Suppression
7837448;;;;Suppression
7912665;;;;Suppression
7798434;;;;Suppression
7837745;;;;Suppression
7883513;;;;Suppression
7905912;;;;Suppression
7991415;;;;Suppression
8003518;;;;Suppression
7859322;;;;Suppression
7991431;;;;Suppression
7991704;;;;Suppression
7861468;;;;Suppression
7912672;;;;Suppression
7796159;;;;Suppression
7859260;;;;Suppression
7838088;;;;Suppression
7876835;;;;Suppression
7800311;;;;Suppression
7926403;;;;Suppression
7888948;;;;Suppression
7856643;;;;Suppression
7912649;;;;Suppression
7890551;;;;Suppression
7859337;;;;Suppression
7861748;;;;Suppression
7850288;;;;Suppression
7991441;;;;Suppression
7827199;;;;Suppression
7783102;;;;Suppression
7827209;;;;Suppression
7871356;;;;Suppression
7876831;;;;Suppression
7837451;;;;Suppression
7798459;;;;Suppression
7991047;;;;Suppression
7948836;;;;Suppression
7679348;;;;Suppression
7902739;;;;Suppression
7991355;;;;Suppression
7811848;;;;Suppression
7819839;;;;Suppression
7877108;;;;Suppression
7850298;;;;Suppression
7905271;;;;Suppression
7890555;;;;Suppression
7855723;;;;Suppression
7883189;;;;Suppression
7991455;;;;Suppression
7837746;;;;Suppression
7832952;;;;Suppression
7899890;;;;Suppression
7883534;;;;Suppression
7799039;;;;Suppression
7837822;;;;Suppression
7861443;;;;Suppression
7888328;;;;Suppression
7855678;;;;Suppression
7859240;;;;Suppression
7859253;;;;Suppression
7837801;;;;Suppression
7883837;;;;Suppression
7883196;;;;Suppression
7871393;;;;Suppression
7888329;;;;Suppression
7796164;;;;Suppression
7859254;;;;Suppression
7883192;;;;Suppression
7850290;;;;Suppression
7827202;;;;Suppression
7837443;;;;Suppression
7796154;;;;Suppression
7905284;;;;Suppression
8201914;;;;Suppression
7859257;;;;Suppression
7811833;;;;Suppression
7915854;;;;Suppression
7838404;;;;Suppression
7948796;;;;Suppression
8007035;;;;Suppression
7883828;;;;Suppression
7871363;;;;Suppression
8000320;;;;Suppression
7830088;;;;Suppression
7861452;;;;Suppression
7838402;;;;Suppression
7837759;;;;Suppression
7830400;;;;Suppression
7798440;;;;Suppression
7906869;;;;Suppression
7834230;;;;Suppression
7827200;;;;Suppression
7837426;;;;Suppression
7838127;;;;Suppression
8049585;;;;Suppression
7819849;;;;Suppression
7859264;;;;Suppression
7796179;;;;Suppression
7819852;;;;Suppression
7800319;;;;Suppression
7850225;;;;Suppression
7877138;;;;Suppression
7837429;;;;Suppression
7883249;;;;Suppression
7783110;;;;Suppression
7861479;;;;Suppression
7876797;;;;Suppression
7994569;;;;Suppression
7905288;;;;Suppression
7861461;;;;Suppression
7837783;;;;Suppression
7991705;;;;Suppression
7783132;;;;Suppression
7973774;;;;Suppression
7795867;;;;Suppression
7859196;;;;Suppression
7948812;;;;Suppression
7811828;;;;Suppression
7783105;;;;Suppression
7837430;;;;Suppression
7783095;;;;Suppression
7859186;;;;Suppression
7855698;;;;Suppression
7859210;;;;Suppression
7798480;;;;Suppression
7859375;;;;Suppression
7991696;;;;Suppression
7902724;;;;Suppression
7906545;;;;Suppression
7830087;;;;Suppression
7948819;;;;Suppression
7833594;;;;Suppression
7855683;;;;Suppression
7991406;;;;Suppression
7915875;;;;Suppression
7850304;;;;Suppression
7795871;;;;Suppression
7783056;;;;Suppression
7796207;;;;Suppression
7991446;;;;Suppression
7826571;;;;Suppression
7838089;;;;Suppression
7796206;;;;Suppression
7912631;;;;Suppression
7859226;;;;Suppression
7873274;;;;Suppression
7830109;;;;Suppression
7838116;;;;Suppression
7994577;;;;Suppression
7876843;;;;Suppression
7847993;;;;Suppression
7883508;;;;Suppression
7901109;;;;Suppression
7906868;;;;Suppression
7798446;;;;Suppression
7991681;;;;Suppression
7789748;;;;Suppression
8003515;;;;Suppression
7912697;;;;Suppression
7994546;;;;Suppression
7800335;;;;Suppression
7811826;;;;Suppression
7912729;;;;Suppression
7926387;;;;Suppression
7850279;;;;Suppression
7991034;;;;Suppression
7912706;;;;Suppression
7838141;;;;Suppression
7973755;;;;Suppression
7859418;;;;Suppression
7811881;;;;Suppression
7912648;;;;Suppression
7847996;;;;Suppression
7800316;;;;Suppression
7796173;;;;Suppression
7991453;;;;Suppression
7861428;;;;Suppression
7827251;;;;Suppression
7963532;;;;Suppression
7811827;;;;Suppression
7783035;;;;Suppression
7883246;;;;Suppression
7973751;;;;Suppression
7789123;;;;Suppression
7830389;;;;Suppression
7883269;;;;Suppression
7861466;;;;Suppression
7871367;;;;Suppression
7963531;;;;Suppression
7837749;;;;Suppression
7859279;;;;Suppression
7859318;;;;Suppression
7877133;;;;Suppression
7859204;;;;Suppression
7948829;;;;Suppression
7871758;;;;Suppression
7861449;;;;Suppression
7783067;;;;Suppression
7926404;;;;Suppression
7803190;;;;Suppression
7887359;;;;Suppression
7859185;;;;Suppression
7991682;;;;Suppression
8004797;;;;Suppression
7859349;;;;Suppression
7859189;;;;Suppression
7899836;;;;Suppression
7803212;;;;Suppression
7838087;;;;Suppression
7912685;;;;Suppression
7789113;;;;Suppression
7783091;;;;Suppression
7850226;;;;Suppression
7859396;;;;Suppression
7902720;;;;Suppression
7800367;;;;Suppression
7877142;;;;Suppression
7855685;;;;Suppression
7991702;;;;Suppression
7790073;;;;Suppression
7877141;;;;Suppression
7859206;;;;Suppression
7798388;;;;Suppression
7827261;;;;Suppression
7850312;;;;Suppression
7837760;;;;Suppression
7963523;;;;Suppression
8004798;;;;Suppression
7906237;;;;Suppression
7838105;;;;Suppression
7912730;;;;Suppression
7800359;;;;Suppression
7888945;;;;Suppression
7830080;;;;Suppression
7883270;;;;Suppression
7991353;;;;Suppression
7859406;;;;Suppression
7783071;;;;Suppression
7991402;;;;Suppression
7837762;;;;Suppression
7902711;;;;Suppression
7790386;;;;Suppression
8133745;;;;Suppression
7796196;;;;Suppression
7883256;;;;Suppression
7783101;;;;Suppression
7850296;;;;Suppression
7796147;;;;Suppression
7905598;;;;Suppression
7902737;;;;Suppression
7859232;;;;Suppression
7899861;;;;Suppression
7883277;;;;Suppression
7790067;;;;Suppression
7798478;;;;Suppression
7834234;;;;Suppression
7789129;;;;Suppression
7991434;;;;Suppression
7790079;;;;Suppression
7899847;;;;Suppression
7850280;;;;Suppression
7877148;;;;Suppression
7855670;;;;Suppression
7906547;;;;Suppression
7994566;;;;Suppression
7850228;;;;Suppression
7859405;;;;Suppression
7899883;;;;Suppression
7991362;;;;Suppression
8007034;;;;Suppression
7991372;;;;Suppression
7827210;;;;Suppression
7798454;;;;Suppression
7798422;;;;Suppression
7850286;;;;Suppression
7830100;;;;Suppression
8000310;;;;Suppression
7973771;;;;Suppression
7899839;;;;Suppression
7838143;;;;Suppression
7859263;;;;Suppression
7850267;;;;Suppression
7887670;;;;Suppression
7837452;;;;Suppression
7877124;;;;Suppression
7796201;;;;Suppression
7789190;;;;Suppression
7798409;;;;Suppression
7871759;;;;Suppression
7850262;;;;Suppression
7782735;;;;Suppression
7888332;;;;Suppression
7883521;;;;Suppression
7837758;;;;Suppression
7795511;;;;Suppression
7963525;;;;Suppression
7838388;;;;Suppression
7850313;;;;Suppression
7883268;;;;Suppression
7905267;;;;Suppression
7899850;;;;Suppression
7902716;;;;Suppression
7963511;;;;Suppression
7837750;;;;Suppression
7830111;;;;Suppression
7991357;;;;Suppression
7871358;;;;Suppression
7994573;;;;Suppression
7783122;;;;Suppression
7803200;;;;Suppression
7991668;;;;Suppression
7912641;;;;Suppression
7848012;;;;Suppression
7859394;;;;Suppression
7850268;;;;Suppression
7883516;;;;Suppression
7783074;;;;Suppression
7838078;;;;Suppression
7859361;;;;Suppression
7838140;;;;Suppression
7873280;;;;Suppression
7798417;;;;Suppression
7994561;;;;Suppression
7948800;;;;Suppression
7850250;;;;Suppression
7830069;;;;Suppression
7833596;;;;Suppression
7819853;;;;Suppression
7837810;;;;Suppression
7902719;;;;Suppression
7850253;;;;Suppression
7905272;;;;Suppression
7877106;;;;Suppression
7819827;;;;Suppression
7973760;;;;Suppression
7991371;;;;Suppression
7803199;;;;Suppression
8003514;;;;Suppression
7782731;;;;Suppression
8201910;;;;Suppression
7811871;;;;Suppression
7912654;;;;Suppression
7883195;;;;Suppression
7783038;;;;Suppression
7883515;;;;Suppression
7838073;;;;Suppression
7991687;;;;Suppression
7963536;;;;Suppression
7803193;;;;Suppression
7798430;;;;Suppression
7790066;;;;Suppression
7915833;;;;Suppression
7902743;;;;Suppression
7994556;;;;Suppression
7800326;;;;Suppression
7783069;;;;Suppression
7830073;;;;Suppression
7871757;;;;Suppression
7796161;;;;Suppression
7789752;;;;Suppression
7991347;;;;Suppression
7848003;;;;Suppression
7991451;;;;Suppression
7861745;;;;Suppression
7827185;;;;Suppression
8005119;;;;Suppression
7838090;;;;Suppression
7901116;;;;Suppression
7856638;;;;Suppression
7790390;;;;Suppression
7911039;;;;Suppression
7934087;;;;Suppression
7827192;;;;Suppression
7859386;;;;Suppression
7790078;;;;Suppression
7827197;;;;Suppression
7796189;;;;Suppression
7963548;;;;Suppression
7859262;;;;Suppression
7991669;;;;Suppression
7838137;;;;Suppression
7883190;;;;Suppression
7833920;;;;Suppression
7876790;;;;Suppression
7850310;;;;Suppression
7963527;;;;Suppression
7838065;;;;Suppression
7948805;;;;Suppression
7837800;;;;Suppression
7798387;;;;Suppression
7798395;;;;Suppression
7871399;;;;Suppression
7795241;;;;Suppression
7798469;;;;Suppression
7922865;;;;Suppression
7883518;;;;Suppression
7915825;;;;Suppression
7991395;;;;Suppression
7871351;;;;Suppression
7847999;;;;Suppression
7847991;;;;Suppression
7905915;;;;Suppression
7830079;;;;Suppression
7830076;;;;Suppression
7848010;;;;Suppression
7948843;;;;Suppression
7948831;;;;Suppression
7859415;;;;Suppression
7837435;;;;Suppression
7783049;;;;Suppression
7906227;;;;Suppression
7883859;;;;Suppression
7832948;;;;Suppression
7859270;;;;Suppression
7847994;;;;Suppression
7859385;;;;Suppression
7912725;;;;Suppression
7883532;;;;Suppression
7832960;;;;Suppression
7926395;;;;Suppression
7826569;;;;Suppression
7887677;;;;Suppression
7837453;;;;Suppression
7833272;;;;Suppression
7827247;;;;Suppression
7991701;;;;Suppression
7783068;;;;Suppression
7798415;;;;Suppression
7850249;;;;Suppression
7798391;;;;Suppression
7830394;;;;Suppression
7827243;;;;Suppression
7915839;;;;Suppression
7838385;;;;Suppression
7790076;;;;Suppression
7859357;;;;Suppression
7827258;;;;Suppression
7901106;;;;Suppression
7901115;;;;Suppression
7861429;;;;Suppression
7782710;;;;Suppression
7838418;;;;Suppression
7859235;;;;Suppression
7991045;;;;Suppression
7830094;;;;Suppression
7783099;;;;Suppression
7829437;;;;Suppression
8003512;;;;Suppression
7871381;;;;Suppression
7915877;;;;Suppression
7800347;;;;Suppression
7837806;;;;Suppression
7871397;;;;Suppression
7915863;;;;Suppression
7883860;;;;Suppression
7848015;;;;Suppression
8003510;;;;Suppression
7859407;;;;Suppression
7811830;;;;Suppression
7798410;;;;Suppression
7789191;;;;Suppression
7871357;;;;Suppression
7948817;;;;Suppression
7855709;;;;Suppression
7915855;;;;Suppression
7819856;;;;Suppression
7963510;;;;Suppression
7991049;;;;Suppression
7859218;;;;Suppression
7798451;;;;Suppression
7838403;;;;Suppression
7876828;;;;Suppression
7859265;;;;Suppression
7859340;;;;Suppression
7789112;;;;Suppression
7789118;;;;Suppression
7877144;;;;Suppression
7783039;;;;Suppression
7783123;;;;Suppression
7850281;;;;Suppression
7902746;;;;Suppression
7838071;;;;Suppression
7819875;;;;Suppression
7991472;;;;Suppression
7850274;;;;Suppression
7833909;;;;Suppression
7783052;;;;Suppression
7859332;;;;Suppression
7861440;;;;Suppression
7973775;;;;Suppression
7994551;;;;Suppression
7859272;;;;Suppression
7861469;;;;Suppression
7883200;;;;Suppression
7876794;;;;Suppression
7991677;;;;Suppression
7855691;;;;Suppression
7837812;;;;Suppression
7912709;;;;Suppression
7915876;;;;Suppression
7819834;;;;Suppression
7838405;;;;Suppression
7838407;;;;Suppression
7906230;;;;Suppression
7876786;;;;Suppression
7883274;;;;Suppression
7973769;;;;Suppression
7899845;;;;Suppression
7783036;;;;Suppression
7790068;;;;Suppression
7912715;;;;Suppression
7859261;;;;Suppression
7850307;;;;Suppression
7829429;;;;Suppression
7827239;;;;Suppression
7906240;;;;Suppression
7859238;;;;Suppression
7994560;;;;Suppression
7782709;;;;Suppression
7902728;;;;Suppression
7800345;;;;Suppression
7963509;;;;Suppression
7871756;;;;Suppression
7800341;;;;Suppression
7854389;;;;Suppression
7859319;;;;Suppression
7819828;;;;Suppression
7789130;;;;Suppression
8000317;;;;Suppression
7906232;;;;Suppression
7789200;;;;Suppression
7905280;;;;Suppression
7837815;;;;Suppression
8007025;;;;Suppression
7871350;;;;Suppression
7783109;;;;Suppression
7830075;;;;Suppression
7905905;;;;Suppression
7973748;;;;Suppression
7902710;;;;Suppression
7838129;;;;Suppression
7819846;;;;Suppression
7905587;;;;Suppression
7856653;;;;Suppression
7837767;;;;Suppression
7830103;;;;Suppression
7789746;;;;Suppression
7991672;;;;Suppression
7991400;;;;Suppression
7883254;;;;Suppression
7847990;;;;Suppression
7803186;;;;Suppression
7991443;;;;Suppression
7790387;;;;Suppression
7973753;;;;Suppression
7847992;;;;Suppression
7902741;;;;Suppression
7877127;;;;Suppression
7834233;;;;Suppression
7796194;;;;Suppression
7915871;;;;Suppression
7899858;;;;Suppression
7991694;;;;Suppression
7876821;;;;Suppression
7830072;;;;Suppression
7811859;;;;Suppression
7819864;;;;Suppression
7883265;;;;Suppression
7915869;;;;Suppression
7798437;;;;Suppression
7883247;;;;Suppression
7948838;;;;Suppression
7789197;;;;Suppression
7840962;;;;Suppression
7833916;;;;Suppression
7859324;;;;Suppression
7830077;;;;Suppression
8207025;;;;Suppression
7832638;;;;Suppression
7837796;;;;Suppression
7850236;;;;Suppression
7859247;;;;Suppression
8201906;;;;Suppression
7838131;;;;Suppression
7877129;;;;Suppression
7833274;;;;Suppression
8005118;;;;Suppression
7991032;;;;Suppression
7912687;;;;Suppression
7991418;;;;Suppression
7973756;;;;Suppression
7783072;;;;Suppression
7905907;;;;Suppression
7837818;;;;Suppression
7991435;;;;Suppression
7837770;;;;Suppression
7837440;;;;Suppression
7883261;;;;Suppression
7850252;;;;Suppression
7887672;;;;Suppression
8003511;;;;Suppression
7859368;;;;Suppression
7948790;;;;Suppression
7811840;;;;Suppression
7859317;;;;Suppression
7837454;;;;Suppression
7798438;;;;Suppression
7795245;;;;Suppression
7833273;;;;Suppression
7906550;;;;Suppression
7963547;;;;Suppression
7833911;;;;Suppression
7871379;;;;Suppression
7798402;;;;Suppression
7782728;;;;Suppression
7796182;;;;Suppression
7800324;;;;Suppression
7991055;;;;Suppression
7905289;;;;Suppression
7811835;;;;Suppression
7819855;;;;Suppression
7871347;;;;Suppression
7855701;;;;Suppression
7796208;;;;Suppression
7912645;;;;Suppression
7904959;;;;Suppression
7798398;;;;Suppression
7877137;;;;Suppression
7838398;;;;Suppression
7830102;;;;Suppression
7830095;;;;Suppression
7887679;;;;Suppression
7991403;;;;Suppression
7861477;;;;Suppression
7830385;;;;Suppression
7830097;;;;Suppression
7915846;;;;Suppression
7795518;;;;Suppression
7847989;;;;Suppression
7783094;;;;Suppression
7948837;;;;Suppression
7837777;;;;Suppression
7991407;;;;Suppression
7859377;;;;Suppression
7859403;;;;Suppression
7796193;;;;Suppression
7873585;;;;Suppression
7783125;;;;Suppression
7991692;;;;Suppression
7782725;;;;Suppression
7811847;;;;Suppression
7883858;;;;Suppression
7783089;;;;Suppression
7861750;;;;Suppression
7888947;;;;Suppression
7838390;;;;Suppression
7811839;;;;Suppression
7859392;;;;Suppression
7838399;;;;Suppression
7926389;;;;Suppression
7827189;;;;Suppression
7859276;;;;Suppression
7991688;;;;Suppression
7871361;;;;Suppression
7830397;;;;Suppression
7800363;;;;Suppression
7912707;;;;Suppression
7830084;;;;Suppression
7798443;;;;Suppression
7859217;;;;Suppression
7859352;;;;Suppression
7850257;;;;Suppression
7830082;;;;Suppression
7883271;;;;Suppression
7973770;;;;Suppression
7838415;;;;Suppression
7871382;;;;Suppression
7856642;;;;Suppression
7811885;;;;Suppression
7926402;;;;Suppression
7830108;;;;Suppression
7991439;;;;Suppression
7991456;;;;Suppression
7912642;;;;Suppression
7830085;;;;Suppression
7837805;;;;Suppression
7830402;;;;Suppression
7859373;;;;Suppression
7861486;;;;Suppression
7830067;;;;Suppression
7838119;;;;Suppression
7798412;;;;Suppression
7877114;;;;Suppression
7856650;;;;Suppression
7948807;;;;Suppression
7837782;;;;Suppression
7789105;;;;Suppression
7877139;;;;Suppression
7883845;;;;Suppression
7926398;;;;Suppression
7859398;;;;Suppression
7848000;;;;Suppression
7905916;;;;Suppression
7829433;;;;Suppression
7798392;;;;Suppression
7789127;;;;Suppression
7829425;;;;Suppression
7871383;;;;Suppression
7991044;;;;Suppression
7850273;;;;Suppression
7840966;;;;Suppression
7861482;;;;Suppression
7800307;;;;Suppression
7915874;;;;Suppression
8007033;;;;Suppression
7994554;;;;Suppression
7800315;;;;Suppression
7798477;;;;Suppression
7963506;;;;Suppression
7819833;;;;Suppression
7902713;;;;Suppression
7901114;;;;Suppression
7899881;;;;Suppression
7838429;;;;Suppression
7855693;;;;Suppression
7837823;;;;Suppression
7861747;;;;Suppression
7915864;;;;Suppression
7912727;;;;Suppression
7991046;;;;Suppression
7795517;;;;Suppression
7905585;;;;Suppression
7883857;;;;Suppression
7837784;;;;Suppression
8144305;;;;Suppression
7991683;;;;Suppression
7782708;;;;Suppression
7973759;;;;Suppression
7783060;;;;Suppression
7856661;;;;Suppression
7798476;;;;Suppression
7948818;;;;Suppression
7795506;;;;Suppression
7850275;;;;Suppression
7963537;;;;Suppression
7859249;;;;Suppression
7899864;;;;Suppression
7991040;;;;Suppression
7837771;;;;Suppression
7991467;;;;Suppression
7796186;;;;Suppression
7859246;;;;Suppression
7859388;;;;Suppression
7876793;;;;Suppression
7859397;;;;Suppression
8005760;;;;Suppression
7783062;;;;Suppression
7837804;;;;Suppression
7782724;;;;Suppression
8007031;;;;Suppression
7832636;;;;Suppression
7904953;;;;Suppression
7861463;;;;Suppression
7800312;;;;Suppression
7850289;;;;Suppression
7798393;;;;Suppression
7855715;;;;Suppression
7789750;;;;Suppression
7915847;;;;Suppression
7888330;;;;Suppression
7876805;;;;Suppression
7783075;;;;Suppression
7789110;;;;Suppression
7876799;;;;Suppression
7838132;;;;Suppression
7833589;;;;Suppression
7832957;;;;Suppression
7877140;;;;Suppression
7819831;;;;Suppression
7830091;;;;Suppression
7838092;;;;Suppression
7915883;;;;Suppression
7811862;;;;Suppression
7789747;;;;Suppression
7912671;;;;Suppression
7905265;;;;Suppression
7991698;;;;Suppression
7783051;;;;Suppression
7838074;;;;Suppression
7838082;;;;Suppression
7899838;;;;Suppression
7899853;;;;Suppression
7838124;;;;Suppression
7837450;;;;Suppression
7855671;;;;Suppression
7850230;;;;Suppression
7850241;;;;Suppression
7991367;;;;Suppression
7887668;;;;Suppression
7873267;;;;Suppression
7827244;;;;Suppression
7855669;;;;Suppression
7834231;;;;Suppression
7838081;;;;Suppression
7811873;;;;Suppression
7963524;;;;Suppression
7904626;;;;Suppression
7883536;;;;Suppression
7901120;;;;Suppression
7783104;;;;Suppression
7837751;;;;Suppression
7855681;;;;Suppression
7902740;;;;Suppression
7883531;;;;Suppression
7811851;;;;Suppression
7819848;;;;Suppression
7859233;;;;Suppression
7837446;;;;Suppression
7991673;;;;Suppression
7912681;;;;Suppression
7798448;;;;Suppression
7973766;;;;Suppression
7871355;;;;Suppression
7837432;;;;Suppression
7829434;;;;Suppression
7811849;;;;Suppression
7899825;;;;Suppression
7856670;;;;Suppression
7912655;;;;Suppression
7876802;;;;Suppression
7912636;;;;Suppression
7883836;;;;Suppression
7850306;;;;Suppression
7855695;;;;Suppression
7837799;;;;Suppression
7991042;;;;Suppression
7991390;;;;Suppression
7883854;;;;Suppression
7826565;;;;Suppression
7991401;;;;Suppression
7837761;;;;Suppression
7902712;;;;Suppression
7803201;;;;Suppression
7877152;;;;Suppression
7887666;;;;Suppression
7811846;;;;Suppression
7789192;;;;Suppression
7827237;;;;Suppression
7827256;;;;Suppression
7830089;;;;Suppression
7838084;;;;Suppression
7859274;;;;Suppression
7783042;;;;Suppression
7876798;;;;Suppression
7888331;;;;Suppression
7904625;;;;Suppression
7796202;;;;Suppression
7838123;;;;Suppression
7991389;;;;Suppression
7798441;;;;Suppression
7905294;;;;Suppression
7861476;;;;Suppression
7948826;;;;Suppression
7827260;;;;Suppression
7912667;;;;Suppression
8003517;;;;Suppression
7876791;;;;Suppression
7871402;;;;Suppression
7833590;;;;Suppression
7912712;;;;Suppression
7912629;;;;Suppression
7877118;;;;Suppression
7796169;;;;Suppression
7905914;;;;Suppression
7783063;;;;Suppression
7876789;;;;Suppression
7991685;;;;Suppression
7855716;;;;Suppression
7798432;;;;Suppression
7912714;;;;Suppression
7850248;;;;Suppression
7902732;;;;Suppression
7991414;;;;Suppression
7833270;;;;Suppression
7963535;;;;Suppression
7902721;;;;Suppression
7994578;;;;Suppression
8003519;;;;Suppression
7912661;;;;Suppression
7915882;;;;Suppression
7883507;;;;Suppression
7830404;;;;Suppression
7783107;;;;Suppression
7789198;;;;Suppression
7899848;;;;Suppression
7963520;;;;Suppression
7991454;;;;Suppression
7963539;;;;Suppression
7783080;;;;Suppression
7876785;;;;Suppression
7905595;;;;Suppression
7837793;;;;Suppression
7887680;;;;Suppression
7973764;;;;Suppression
7905597;;;;Suppression
7861426;;;;Suppression
7890545;;;;Suppression
7796170;;;;Suppression
7789107;;;;Suppression
7926407;;;;Suppression
7796151;;;;Suppression
7837814;;;;Suppression
7798472;;;;Suppression
7798470;;;;Suppression
7850284;;;;Suppression
7789124;;;;Suppression
7798442;;;;Suppression
7829430;;;;Suppression
7859256;;;;Suppression
7832633;;;;Suppression
7973772;;;;Suppression
7811842;;;;Suppression
7827228;;;;Suppression
7926408;;;;Suppression
7834227;;;;Suppression
7850293;;;;Suppression
7796203;;;;Suppression
7837444;;;;Suppression
7790070;;;;Suppression
7973746;;;;Suppression
7899844;;;;Suppression
7855720;;;;Suppression
7861484;;;;Suppression
7790391;;;;Suppression
7871369;;;;Suppression
7883861;;;;Suppression
7991394;;;;Suppression
7948825;;;;Suppression
7827238;;;;Suppression
7819851;;;;Suppression
7795508;;;;Suppression
7991031;;;;Suppression
7838138;;;;Suppression
7883193;;;;Suppression
7859409;;;;Suppression
7973765;;;;Suppression
7847985;;;;Suppression
7827255;;;;Suppression
7800332;;;;Suppression
7800360;;;;Suppression
7800314;;;;Suppression
7837449;;;;Suppression
7861488;;;;Suppression
7859230;;;;Suppression
7827207;;;;Suppression
7819872;;;;Suppression
7827187;;;;Suppression
7991465;;;;Suppression
7876813;;;;Suppression
7838397;;;;Suppression
7790072;;;;Suppression
7902742;;;;Suppression
7827188;;;;Suppression
7991054;;;;Suppression
7783093;;;;Suppression
7803191;;;;Suppression
7883849;;;;Suppression
7877146;;;;Suppression
7850255;;;;Suppression
7973763;;;;Suppression
7912659;;;;Suppression
7905266;;;;Suppression
7877110;;;;Suppression
7830071;;;;Suppression
7902717;;;;Suppression
7912698;;;;Suppression
8000316;;;;Suppression
7855686;;;;Suppression
7991380;;;;Suppression
7991397;;;;Suppression
7798408;;;;Suppression
7840967;;;;Suppression
7803185;;;;Suppression
7915840;;;;Suppression
7926390;;;;Suppression
7783050;;;;Suppression
7800334;;;;Suppression
7902708;;;;Suppression
7798406;;;;Suppression
7973750;;;;Suppression
7871400;;;;Suppression
7948791;;;;Suppression
