bp_code;Type
IRS - 19 AV DE L'AERODROME (ORLY) - BPE 1;Ajout
IRS - FT-240 - 53 RUE ROMAIN ROLLAND (BOBIGNY);Ajout
IRS - 53 AVENUE FOCH (JOINVILLE LE PONT) - BPE1;Ajout
IRS - N-1 CENTRE ADMINISTRATIF - BPE1;Ajout
CH SAT SECURISEE CAM20_FT995;Ajout
FT 1872 - IRS - AVE DES BERTHUNES (SAINT OUEN L AUMONE) - BPE 1;Ajout
FT - IRS - 25 RUE FRANCOIS DEBERGUES (MONTREUIL) - BPE 1;Ajout
BI LEYTON ASSOCIES (SAINT-CLOUD) - BPE 1;Ajout
IRS - RUE J  E MONTGOLFIER - BPE 1;Ajout
IRS - ANGLE BERTHIE ALBRECHT/EDITH CAVELL (VITRY) - BPE 1;Ajout
IRISE - AVENUE WALDECK ROUSSEAU - BPE1;Ajout
BI 10 RUE SAINTOT (VILLENEUVE LE ROI) - BPE 1;Ajout
IRS - PLACE NIEMEN (BOBIGNY) - BPE 2;Ajout
IRS - N-1 CAA BOBIGNY - BPE 1;Ajout
IRS - N-1 POP FTTS VIROFLAY NORD - BPE 1;Ajout
IRS - ALLEE DAULNAY (LE BLANC MESNIL) N_8PT - BPE 1;Ajout
IRISE - RUE DU PRE SAINT-GERVAIS (LES LILAS) - BPE 1;Ajout
IRS - FT 228 - 34 AVENUE ROGER SALENGRO ( LA COURNEUVE ) - BPE 1;Ajout
IRS - PLACE DU 19 MARS 1962 (GARGES LES GONESSE) - BPE 1;Ajout
IRS - FT 757 - PT2 RUE DE MONTGEROULT (OSNY);Ajout
IRS - FT2697 - RUE PAUL LAFARGUE (MONTREUIL) - BPE 1;Ajout
IRS - 163 RUE DE LA NOUVELLE FRANCE - BPE 1;Ajout
IRS - 11-13 GUY GOUYON DU VERGER - BPE 1;Ajout
IRS - 31 AV CHANDON (GENNEVILLIERS) - BPE 1;Ajout
IRS - BI - 1 RUE DE LA CROIX MAHEUX (CERGY);Ajout
IRS - BI ILOT_E2 (D52D53) - BPE 1;Ajout
IRS - CARNOT-PREFECTURE - BPE 1;Ajout
IRS -  BPE PARKING CA MONTREUIL - BPE 1;Ajout
IRS - FT 1440 - 3 VILLA CHANGIS (ROSNY-SOUS-BOIS) - BPE 1;Ajout
IRS - FT443 - CH SAT SECURISEE CAM47 - BPE 1;Ajout
IRS - SANZILLON_HUGO - BPE 1;Ajout
IRS - R DU DR ZAMENHOFF (ISSY LES MOULINEAUX) - BPE1;Ajout
BPE POP TISCALI ?? - BPE 1;Ajout
IRS - BI TOIT_ET_JOIE (D69) - BPE 1;Ajout
IRS - BI MONASTERE (D24) - BPE 1;Ajout
IRS - FT 90 - ANGLE RUE GUERMAN TITOV-RUE SAINT STENAY (DRANCY) - BPE 1;Ajout
IRS - FT 250 - 115-105 AVENUE PIERRE BROSSOLETTE (LE PERREUX SUR MARNE) - BPE 1;Ajout
IRS - FT 221 - 80 RUE CARTIER BRESSON (PANTIN) - BPE 1;Ajout
IRS - RUE DARTHE (THIAIS) - BPE 1;Ajout
IRS - RUE DE CHAMPIGNY/RUE D'HOUIN - BPE 1;Ajout
IRS N-1 CAP HORN - BPE 1;Ajout
IRS - AV DU PRESIDENT ALLENDE (ARCUEIL) - BPE 1;Ajout
IRS - 38 RUE DE FONTENAY (VINCENNES) - BPE 2;Ajout
NOOS - 2 BIS RUE MARTELET - BPE 1;Ajout
IRS - PK 13 965 (ORLY VILLE) - BPE 1;Ajout
IRS - AUGER-CONGO - BPE 1;Ajout
IRS - FT 858 - 21 RUE LOUIS XAVIER DE RICARD (FONTENAY-SOUS-BOIS) - BPE1;Ajout
IRS - BI SORBIERS BAT E D G (EXX EDG) - BPE 1;Ajout
PRC INEO 3 BERANGER (FONTENAY-SOUS-BOIS) - BPE 1;Ajout
IRS - FT1581- 90 AV DE STALINGRAD VILLEJUIF - BPE1;Ajout
IRS - BI FAGH (D49) - BPE 1;Ajout
IRS - 16 RUE STE CLAIRE DEVILLE - BPE 1;Ajout
IRS - N-1 MEDIATHEQUE CHEVILLY LARUE - BPE 1;Ajout
IRS 5 RUE DE LA LEGION D HONNEUR (SAINT DENIS) - BPE 1;Ajout
IRS - VAILLANT-DEBARCADERE - BPE 1;Ajout
IRS - DANTON-THOMAS - BPE 1;Ajout
IRS - FT873 - 62 BOULEVARD JEAN JAURES (LIVRY-GARGAN);Ajout
(NE PLUS UTILISER) IRS -  ADD 1 APHP KREMLIN BICETRE - BPE 1;Ajout
IRS - BI GYMNASE LALLIER (D66) - BPE 1;Ajout
IRS - BI 2 AV DES MARGUERITES (BONNEUIL SUR MARNE);Ajout
IRS - CHAMBRE SITER PLACE DE BELGIQUE - BPE 1;Ajout
IRS - FT 541 - 19 QUAI DE LA REVOLUTION (ALFORTVILLE) - BPE 1;Ajout
IRS - PARKING GARE VERT GALANT??? - BPE 1;Ajout
IRS - BVD DE L'HAUTIL (CERGY) - BPE 1;Ajout
25 BOULEVARD DU COLONEL FABIEN - MAZET IRISE - BPE1;Ajout
IRS - ANGLE LAGNY_JOFFRE (MONTREUIL) - BPE 1;Ajout
IRS - CHEMIN DE LA ROUE - BPE 1;Ajout
IRS - AVENUE DU 8 MAI / LUGO IRISE - BPE 1;Ajout
IRS - N-1 LES PAVILLONS SOUS BOIS - BPE 1;Ajout
IRS - AV DE LA REPUBLIQUE (BOULOGNE) - BPE 1;Ajout
IRS - FACE 41 RUE GABRIEL PERI (LEVALLOIS PERRET) - BPE 1;Ajout
IRS - RUE CACHIN (ROMAINVILLE) - BPE 1;Ajout
IRS - FT 1310 - D63 - AVENUE DES 4 CHEMINS (CHATENAY MALABRY) - BPE 1;Ajout
IRS - ANGLE PIERRE TIMBAUD/ROND PT CDG (GENNEVILLIERS) - BPE 1;Ajout
IRS -  CHANDON_COUTURIER (GENNEVILLIERS) - BPE 1;Ajout
IRS -  BD NATIONAL (NANTERRE) - IRISE - BPE 1;Ajout
IRS - BI POP FSEF SCEAUX (DUPRE) - BPE1;Ajout
IRS - N-1 CAA NANTERRE (J.MANSARD) - BPE 1;Ajout
IRS - BD DE STALINGRAD (THIAIS) - BPE 1;Ajout
IRS - FT 299 - 84 RUE EDOUARD VAILLANT (LE BOURGET) - BPE 1;Ajout
BI - POP IBM COLLEGIEN (COLLEGIEN CHARMES CLI);Ajout
CH SAT SECURISEE CAM21_FT875;Ajout
NEW PK 17900 (MAISON ALFORT) - BPE 1;Ajout
IRS - CENTRE GEOTHERMIQUE_HAY_LES_ROSES (C02) - BPE 1;Ajout
IRS - RUE TOLSTOI??? - BPE 1;Ajout
IRS - AV DE VERSAILLES (THIAIS) - BPE 1;Ajout
IRISE - 159 RUE DE PARIS - BPE1;Ajout
IRS - 35 RUE G LAURIAU (MONTREUIL) - BPE 1;Ajout
IRS - FT1185 - 41 RUE ERNEST SAVART (MONTREUIL) - BPE 1;Ajout
IRS-65 RUE VOLTAIRE MONTREUIL - BPE 1;Ajout
IRS - BOITE DEVANT MAIRIE COURBEVOIE - BPE 1;Ajout
IRS - AVE DU CHATEAU (SAINT OUEN L AUMONE) - BPE 1;Ajout
IRS - FT 59 - 2 AVENUE DU GENERAL LECLERC (FONTENAY AUX ROSES) - BPE 1;Ajout
IRS - N-1 MAIRIE CLICHY SOUS-BOIS - BPE 1;Ajout
IRS - ROBINSON-GUESDE - BPE 1;Ajout
IRS - ADD2 BI 163 QUAI DOCTEUR DERVEAUX(ASNIERES SUR SEINE);Ajout
BI POP ABN AMRO ST DENIS - ADDUCTION AA;Ajout
IRS - FT 526 - 127 AVENUE JEAN JAURES  (ST MAUR DES FOSSES) - BPE 1;Ajout
IRS - FT 997 - 138 AVENUE D ARGENTEUIL (ASNIERE SUR SEINE) - BPE 1;Ajout
IRS - FT 888 - 2 RUE MAURICE UTRILLO (ANTONY) - BPE 1;Ajout
IRS - N-1 CEPHALON B (MAISONS ALFORT) - BPE 1;Ajout
BI - TD_ISSY LES MOULINEAUX PASSEUR CLI;Ajout
2 AVENUE VICTOR HUGO (VANVES) - BPE 1;Ajout
PRC CAMERA AU PIED DE C30 BIS(LES LILAS);Ajout
IRS - FT486  - BOITE INTERMIDIARE ALLEE MONTHYON D78 - BPE 1;Ajout
IRS - 55 AV ARISTIDE BRIAND (ARCUEIL);Ajout
IRS - PLACE SEVERINE-AVENUE JEAN JAURES PANTIN - BPE 1;Ajout
FT_IRS 72 AV GENERAL GALIENI (JOINVILLE LE PONT);Ajout
IRS - D986 - AVENUE DE LA DIVISION LECLERC / PETITE VOIE GROGNEUSE (CHATENAY MALABRY) - BPE1;Ajout
IRS - GENERAL LECLERC ADDUCTION TELEMARKET (PANTIN) - BPE 1;Ajout
FT 1623 - IRS - AVE DE L EGUILLETTE (SAINT OUEN L AUMONE) - BPE 1;Ajout
RUE VELPEAU TELCITE (ANTONY) ?? A RECOLER - BPE 1;Ajout
IRS - N-1 APHP J ROSTAND - BPE 1;Ajout
PRC CAMERA VIDEO ROSNY 2;Ajout
IRS - 112 BIS RUE HOUDAN SCEAUX - BPE 2;Ajout
IRS - ROND POINT DU TILLEUL (CERGY) - BPE 1;Ajout
IRS - RUE SAINT DENIS (AUBERVILLIERS) - BPE 1;Ajout
IRS - SQUARE RAOUL DUFY (ST MAURICE) - BPE 1;Ajout
IRS - CDD PARIS NORD (DEA) - BPE 1;Ajout
IRS - BI ERMITAGE (D25) - BPE 1;Ajout
IRS - 34 RUE HENRI BERGSON - BPE 1;Ajout
BI POP HONEYWELL (VILLEPINTE) - BPE 1;Ajout
IRS - AVENUE DE LA METALLURGIE (ST DENIS);Ajout
IRS - FT 348 - 22 RUE DES BATELIERS (CLICHY) - BPE 1;Ajout
IRS - N-1 URA RUEIL? - 87 AV PIERRE BROSSOLETE - BPE 1;Ajout
IRS - FT2949 - BOULEVARD ARISTIDE BRIAND (MONTREUIL) - BPE 1;Ajout
BI - POP RUNGIS AMSTERDAM;Ajout
IRS - ROUTE D'ABEIGLE_RUE DE CERGY (OSNY) - BPE 1;Ajout
FT - IRS - 13 AVENUE HENRI MARTIN (NANTERRE) - BPE1;Ajout
IRS - MENDES - ALLEE DES BOIS (NOISIEL) - BPE 1;Ajout
IRIS - FT 83 - N-1 DECHETERIE - BPE 1;Ajout
IRS - N-1 CHAVILLE - BPE 1;Ajout
IRS - 55 RUE VARAGNAT - BPE 1;Ajout
IRS - FT1496 - RUE GASTON LAURIAU (MONTREUIL) - BPE 1;Ajout
IRS - PTT000000018931 - BPE 1;Ajout
ECOLE INFIRMIERE IRISE - BPE 1;Ajout
IRS - BD DE LA REPUBLIQUE??? - BPE 1;Ajout
IRS - AVENUE FOCH(GARCHES) - BPE 1;Ajout
IRS - BI LES_LILAS (D97) - BPE 1;Ajout
IRS - FACE AU 7 RUE DE VILLENEUVE - BPE 1;Ajout
IRS - 22 RUE PV COUTURIER CLAMART (N-1 THEATRE JEAN ARP) - BPE 1;Ajout
IRS - N-1 URA ST CLOUD - BPE 1;Ajout
IRS - R CLAUDE BERNARD (CLAMART) - BPE1;Ajout
IRS - FT 587  N-1 POP CAMERA 11 LES SPAVILLONS SOUS BOIS - BPE 1;Ajout
IRS - RUE DU COLONEL RAYNAL (MONTREUIL) - BPE 1;Ajout
IRS - FT2157 - 179 BOULEVARD ARISTIDE BRIAND (MONTREUIL) - BPE 1;Ajout
IRIS - FT 898 - 108 RUE EDOUARD VAILLANT ( BONDY) - BPE 1;Ajout
IRS - 16 RUE ERNEST RENAN (IVRY SUR SEINE) - BPE1;Ajout
IRS - ANGLE RUE LUCIE AUBRAC_RUE DE ROSNY(MONTREUIL) - BPE1;Ajout
IRS - 28 AVENUE LE NOTRE - BPE 1;Ajout
CGTEL_P9306/PT1560 - BPE 1;Ajout
IRS - RUE DES AUBEPINES (THIAIS) - BPE 1;Ajout
IRS - FT2418 RUE PIERRE DE MONTREUIL BPE 1;Ajout
IRS - QUAI DE STALINGRAD -BPE 1;Ajout
BPE FT 435;Ajout
IRS - CARREFOUR DES BLAGIS (SCEAUX) - BPE 1;Ajout
IRS - PT1 RUE DE MONTGEROULT (OSNY) - BPE;Ajout
IRS- BD HARDY_PAUL BERT - BPE 1;Ajout
IRS - ANGLE RUE PLEYEL_RUE LANDY (SAINT DENIS);Ajout
BI - 1 - POP TOUR VENDOME PARIS;Ajout
PRC BYTEL RUE DE LA CONVENTION - BPE 1;Ajout
IRS - FEDERATION MONTREUIL - BPE 1;Ajout
IRS - FT 62 - RUE DES DRUIDES (RUNGIS) - BPE 1;Ajout
IRS - CROIX DE CHAVAUX VINCENNES - BPE 1;Ajout
IRS - 21 AVENUE DESCARTES (PLESSIS-ROBINSON) - BPE 1;Ajout
IRS - BI GS_BLONDEAUX (D33) - BPE 1;Ajout
IRS - FT 2329 - 40 RUE BEL AIR (MONTREUIL) - BPE 1;Ajout
IRS - 6 PLACE LEON GAMBETTA (IVRY-SUR-SEINE) - BPE 1;Ajout
A NE PAS UTULISER ( IRS - N-1 BONDY SFR ADD1 - BPE 2 );Ajout
IRS - PLACE JEAN JAURES (MONTROUGE) - BPE 1;Ajout
IRISE - N-1 POP CENTRE CULTUREL ANGLEMONT (LES LILAS) - BPE 1;Ajout
IRS - N-1 GS CHARCOT - BPE 1;Ajout
IRS - CH RUE DES CHATAIGNIERS (CLAMART);Ajout
IRS - RUE DE LA MOTTE (RUE DES PRESLES) (AUBERVILLIERS) - BPE 2;Ajout
IRS - RUE GOUNOD - BPE 1;Ajout
IRS - ANGLE HENRI BARBUSSE -  PAUL BERT (AUBERVILLIERS) - BPE 1;Ajout
IRS - RUE D'ANJOU (Aulnay) - BPE 1;Ajout
IRS - ROCHES MAISON (NOISIEL) - BPE 1;Ajout
IRS - BI COROLLE (D40) - BPE 1;Ajout
IRS - BOULEVARD ORNANO - RENOUILLERES  (Saint Denis) - BPE 1;Ajout
CH SAT SECURISEE CAM50_FT1016;Ajout
CHAMBRE N-1 CAA BERNY ANTONY (RUE MOUNIER) - BPE 1;Ajout
IRS - AVENUE DES FRERES LUMIERES - BPE 1;Ajout
IRS - FT587 - 94 RUE HOCHE (MONTREUIL) - BPE 1;Ajout
IRS - FT349 - 3 RUE PAUL ELUARD (MONTREUIL) - BPE 1;Ajout
IRS - BPI - N-1 POP PARKING AROBASE - BPE 1;Ajout
85 CHAMPEVAL CRETEIL;Ajout
IRS - RUE JOLIOT CURIE/AV DE LA DIVISION LECLERC (VILLETANEUSE) - BPE 1;Ajout
IRS - FT 91 - AVENUE ARISTIDE BRIAND - BPE 1;Ajout
FT 896 - IRS - AVE DU CHATEAU (SAINT OUEN L AUMONE) - BPE 1;Ajout
CH SAT SECURISEE CAM25_FT975;Ajout
IRS - FT 214 - ANGLE RUE ARTHUR RANC/RUE DE FONTENAY (LE PLESSIS ROBINSON) - BPE 1;Ajout
IRS - BPI - POP BONNEUIL SUR MARNE POLICE MUNICIPALE;Ajout
IRS - 22 RUE HENRI BARBUSSE (FRESNES) - BPE 1;Ajout
IRS - AV FERDINAND CHATELAIN(ERAGNY) - BPE 1;Ajout
IRS - FT 235 - 31 BOULEVARD PASTEUR (FRESNES) - BPE 1;Ajout
IRS - 29 PROMENADE MICHEL SIMON (NOISY) - BPE 1;Ajout
IRS - FRANCE LIBRE (CRETEIL) - BPE 1;Ajout
IRS - PTT000000007837 - BPE 1;Ajout
IRS - FT2950 - 82 RUE EMILE BEAUFILS (MONTREUIL) - BPE 1;Ajout
IRS - BI RELIANCE GLOBALCOM RUE DES BEAUX SOLEILS (OSNY) - BPE 1;Ajout
IRS - 2 RUE HUGEDE (JOINVILLE LE PONT) - BPE1;Ajout
IRS-16 AV BARBUSSE (CLAMART) - BPE 1;Ajout
IRS - FT1374 - 294 GABRIEL PERI (COLOMBES) - BPE1;Ajout
IRISE - N-1 POP CMP CATTP - BPE 1;Ajout
TCT - PLACE DES CACQUETS - BPE 1;Ajout
INTEROUTE (JOINVILLE) - BPE 1;Ajout
FT - IRS - 93048/2454 - RUE DE ROSNY (MONTREUIL) - BPE1;Ajout
IRS - FT2587 - 142 RUE EDOUARD BRANLY (MONTREUIL) - BPE 1;Ajout
PRC C66 CHAMBRE IRISE (VILLIERS SUR MARNE);Ajout
IRS - AV DU GAL DE GAULLE/TOURAINE BIS - BPE 1;Ajout
IRS - RUE P CAVARE (ROSNY) - BPE 1;Ajout
IRS-36 RUE DE LA MONJOIE (ST DENIS) - BPE 1;Ajout
IRS - SALENGRO_MAURICE UTRILLO - BPE 1;Ajout
IRS - BD GABRIEL PERI FT897 - BPE 1;Ajout
MGP GALERIE 3 FONTANOTS - BPE 1;Ajout
IRS - STALINGRAD_ROUGET DE L'ISLE (ISSY LES MOULINEAUX) - BPE 1;Ajout
IRS - 21 AV G LECLERC BOULOGNE - BPE 1;Ajout
IRS-RUE DE LA PROCESSION INTERXION3 ADD1 - BPE 1;Ajout
IRS - CD50-RN2 - DEVANT LA BOULANGERIE - BPE 1;Ajout
IRS - AV GENERAL LECLERC (CHEVILLY LARUE);Ajout
FT 653 - IRS - AV DE VERSAILLES (THIAIS) - BPE 1;Ajout
3 RUE ETIENNE DOLET POMPIERS PIERREFITTE - BPE 1;Ajout
IRS - FT 2569 - 27 RUE DES CHAMPS (ANTONY) - BPE 1;Ajout
IRS - FT163 - 44 RUE DU 8 MAI 1945 (PIERREFITTE-SUR-SEINE) - BPE 1;Ajout
IRS - COUTURIER-VARLIN (VILLEJUIF) - BPE 1;Ajout
PRC SEQUANTIC JULES FERRY (LA COURNEUVE) - BPE 1;Ajout
BI - IRS - RUE DU 19 MARS 1962  - BPE 1;Ajout
FT 664 - IRS - AV DE VERSAILLES (THIAIS) - BPE 1;Ajout
IRS-ARON-BEAUSEJOUR (ANTONY) - BPE 1;Ajout
IRS - 5 RUE ERNEST SAVERT (MONTREUIL) - BPE1;Ajout
IRS -  AV EDOUARD HERRIOT (FRESNES) - BPE 1;Ajout
IRS - BI POP FTTS FRESNES (PEPINIERES) - BPE 1;Ajout
IRS - PK 8835 (NANTERRE VILLE);Ajout
IRS - BRETON-PRESIDENT - BPE 1;Ajout
IRS - N-1 CAA RAMEAU VILLEJUIF - BPE 2;Ajout
IRS - BI MAIRIE_DE_CHEVILLY_LARUE (D60) - BPE 1;Ajout
IRS -  GAMBETTA-PASTEUR (BAGNOLET) - BPE 1;Ajout
IRS - RUE DE SEINE (VITRY) - BPE 1;Ajout
IRS - FT - S1-93049-349 - BD FICHOT_ANGLE BD GALLIENI (NEUILLY PLAISANCE) - BPE1;Ajout
IRS - FT 01 - AVENUE VICTOR HUGO - BPE 1;Ajout
IRS - BI JARDIN_PARISIEN_ANNEXE (D19) - BPE 1;Ajout
IRS -  ADD APHP AMBROISE PARE - BPE 1;Ajout
IRISE 534 - 51 RUE H. BARBUSSE IRISE - BPE 1;Ajout
IRS - MAISON_DES_SYNDIC - BPE 1;Ajout
IRS - RUE_BARBES (MONTROUGE) - BPE 1;Ajout
IRS - 4 PLACE DES MUGUETS (NANTERRE) - BPE 1;Ajout
IRS - FT 722 - 50 RUE ETIENNE DOLET (ALFORTVILLE) - BPE 1;Ajout
JOLIOT CURIE DEVANT MAIRIE NANTERRE - BPE 1;Ajout
IRS - BI CHAMPIGNY (FOURCHETTE) - BPE 1;Ajout
IRS - RUE DE VILLIERS LEVALLOIS - BPE 1;Ajout
IRS - RUE ORY (MONTROUGE) - BPE 1;Ajout
IRS - VOIE DU MOULIN (THIAIS) - BPE 1;Ajout
CH COLT CAA RAMEAU - BPE 1;Ajout
IRISE - N-1 POP POLE SENIORS LES LILAS - BPE 1;Ajout
B2S LE SIGNAC (GENNEVILLIERS) - IRISE - BPE1;Ajout
IRS-BPE IMMEUBLE GENDARMERIE DE ROSNY - BPE 1;Ajout
IRS - ROBINSON-PELLETAN - BPE 1;Ajout
IRS - 29 RUE JB POTIN (ISSY) - BPE 1;Ajout
IRS - BI 31_LGTS_TERR_PLEIN_COEUR_EDITH_PIAF (D79) - BPE 1;Ajout
IRS - FT 160 - 35 AVENUE EDOUARD VAILLANT (PANTIN) - BPE 1;Ajout
IRS - RUE SEVERINE (ISSY) - BPE 1;Ajout
IRS - 131 AV DE LA VICTOIRE (ORLY);Ajout
IRS - FT 848 - 2 RUE LIONEL TERRAY (CRETEIL) - BPE 1;Ajout
IRS - FT- 39 RUE ANATOLE FRANCE (ORMESSON SUR MARNE) - BPE 1;Ajout
FT 1730 (SELON RETOUR TERRAIN)  48 RUE DU MOUTIER- BPE 1;Ajout
IRS - RD POINT DES MARTYRS DE CHATEAUBRIANT (BAGNEUX) - BPE 1;Ajout
IRS - FT299 - RUE PASTEUR - BPE 1;Ajout
N-1 BATIMENT C  AMBOIZE CROISAT (ST DENIS) - BPE 1;Ajout
IRS - FT 173 - BD MARCEL PAUL (ILE ST-DENIS) - BPE 1;Ajout
IRS - FT842 - 56 RUE PARMENTIER (MONTREUIL) - BPE 1;Ajout
IRS - CH SAT RUE GARE DE DUGNY - BPE 1;Ajout
IRS - FT 938 - RUE DES CARRIERES (VITRY-SUR-SEINE) - BPE 1;Ajout
IRISE - FT1272 - AVENUE JEAN MOULIN - BPE1;Ajout
IRISE - RUE DE ROMAINVILLE (LES LILAS) - BPE 1;Ajout
IRS - FT 135 - ANGLE RUE DES VENETS_RUE DU 8 MAI 1945 -BPE1;Ajout
IRS - RUE PASTEUR (ROMAINVILLE) - BPE 1;Ajout
BI POP METEO FRANCE 73 RUE DE PARIS ST MANDE - BPE 1;Ajout
IRS - BI SECHOIR_AUX_CORNETTES (D90) - BPE 1;Ajout
IRS - FT 25 - 118 RUE ANATOLE FRANCE (LEVALLOIS-PERRET) - BPE 1;Ajout
PRC HUB TELECOM AURIOL (RUNGIS) - BPE 1;Ajout
IRS -  9 RUE JEAN JAURES - BPE 1;Ajout
IRS - ORADOUR GLANE - MICHEL GOUTIER - BPE 1;Ajout
IRS - FT630 - 50 RUE JEAN LOLIVE (MONTREUIL) - BPE 1;Ajout
FT242 - 34 RUE DU LANDY - BPE 1;Ajout
IRS - 81 RUE DE FONTENAY (VINCENNES) - BPE2;Ajout
IRS - RUE VAUGIRARD (NOISY LE GRAND) - BPE 1;Ajout
IRS - 43 AV DE LA MARNE (MONTROUGE) - BPE 2;Ajout
IRS - 7 RUE DU 2 DECEMBRE (BRY SUR MARNE) - BPE 1;Ajout
IRS -  AV DU GENERAL LECLERC (BOURG LA REINE) - BPE 1;Ajout
IRS - PRC - ENTREE CHEZ TELCITE - BPE 1;Ajout
IRS - FT1869 - 187 AV. PAUL VAILLANT COUTURIER (LE BLANC-MESNIL)) - BPE 1;Ajout
IRS - AV ARISTIDE BRIAND SORTIE PARKING LAPEYRE(ARCUEIL) - BPE 1;Ajout
IRS - ANGLE PARIS_FOCH (ST MANDE) - BPE 1;Ajout
IRS - 9 BD HELOISE D909 ENTREE SQUARE - BPE1;Ajout
IRS - 11. QUAI DES CARRIERES - BPE 2;Ajout
IRS - BD GARIBALDI (ISSY LES MOULINEAUX) - BPE 1;Ajout
IRS -  ADD APHP EMILE ROUX - BPE 1;Ajout
IRS - GUYNEMER_SEVERINE (ISSY) - BPE 1;Ajout
IRS - FT225 - 23 AVENUE LOUIS GEORGEON - BPE1;Ajout
IRS - Rue Bas Noyer (Eragny) - BPE 1;Ajout
FT - ANGLE GROS CHENE/FERDINAND CHATELAIN (ERAGNY) - BPE 1;Ajout
IRS - FT895 - POP POP CAMERA N_6 _MONTROUGE;Ajout
IRS - FT6  - 87 AVENUE PAUL VAILLANT COUTURIER (ARCEUIL) - BPE 1;Ajout
IRIS - FT842 - 83 AV DE LIVRY(SEVRAN) - BPE 1;Ajout
IRS - 144 AV GAMBETTA - BPE 1;Ajout
IRS - 63 AV HENRIOT - BPE 1;Ajout
IRS - RUE CAMPRA (ST DENIS) - BPE 1;Ajout
PRC MCI MONTJOIE-PROCESSION (ST DENIS) - BPE 1;Ajout
IRS - AV TASSIGNY (FONTENAY-SOUS-BOIS) - BPE 1;Ajout
IRS - N-1 CTM BONNEUIL - BPE 1;Ajout
BI POP FTTS THIAIS ORLY;Ajout
IRS - FT- 13 ROUTE DE PROVINS (CHENNEVIERE SUR MARNE ) - BPE 1;Ajout
IRS-ANGLE RUE ST JUST/RUE PIERRE DE MONTREUIL - BPE 1;Ajout
IRS_RFF_PK83435 CHOISY - BPE 1;Ajout
IRS - FT 897 - 14 AVENUE LEONARD DE VINCI(CHATENAY-MALABRY) - BPE 1;Ajout
IRS - C606 SDE 005 - RUE DE LA LIBERTE - BPE 1;Ajout
IRS -  AV GUILLERAIS (NANTERRE) - BPE 1;Ajout
IRS - RUE DES FRERES LUMIERES DUGNY - BPE 1;Ajout
BPE FT 1261;Ajout
IRS - FT1480 - RUE GASTON LAURIAU (MONTREUIL) - BPE 1;Ajout
N-1 VILLENEUVE LE ROI (HAUT) - BPE 1;Ajout
IRS - RUE DES GLAISES (BD PONTOISE-GLAISE) - BPE 1;Ajout
IRS - FT 849 - 82 Avenue Andr?® Rouy (Villiers-sur-Marne);Ajout
IRS - 98 AVE ANATOLE FRANCE (CHOISY LE ROI) - BPE1;Ajout
IRS - FT2743 - RUE DES BLANES-VILAINS (MONTREUIL) - BPE 1;Ajout
IRS - ANGLE RUE HOCHE-PIERRE ET MARIE CURIE (IVRY);Ajout
VERS ECOLE GUY MOCQUET - BPE 1;Ajout
IRS - FT 4 - 106 VOIE DE PROMENADE(VILLENEUVE-LA-GARENNE) - BPE 1;Ajout
23 RUE SALENGRO (N-1 MAIRIE VILLETANEUSE) - BPE 1;Ajout
IRS - CH N-1 POP SANEF NOISY - BPE 1;Ajout
FT 488 - 1 BD ANATOLE France - BPE 1;Ajout
IRS - 105 AV HENRI GINOUX (MONTROUGE) - BPE 1;Ajout
IRS - BI OPAC_143_LGTS (D35) - BPE 1;Ajout
IRS - ???????PK15430 - GARE DE VERSAILLES RG VERS RUE DE NOAILLES - BPE 1;Ajout
IRS - N-1 BOBIGNY (PREFECTURE) - BPE 1;Ajout
IRS - 138 BD JEAN JAURES - BPE 1;Ajout
IRS - 1 RUE D AURION (ROSNY SS BOIS) - BPE2;Ajout
IRS - 53 AV DE VERDUN (ROMAINVILLE) - BPE 1;Ajout
N-1 URA CERGY LE HAZAY - BPE 1;Ajout
IRS - RUE DU CAVEAU (MONTROUGE) - BPE 1;Ajout
IRS - ST PIERRE_TROSY (CLAMART) - BPE 1;Ajout
IRS - ROND POINT DU MAL FOCH(NOGENT SUR MARNE) - BPE 1;Ajout
IRS - CAMILLE DESMOULINS - CACHAN - BPE 1;Ajout
IRS - DE LATTRE TASSIGNY - BPE 1;Ajout
IRS - RUE CARNOT (FONTENAY-SOUS-BOIS) - BPE 1;Ajout
IRS - N-1 CAA RAMEAU VILLEJUIF - BPE 1;Ajout
IRS - FT313 - 1 RUE MARCELLIN BERTHELOT (COLOMBES) - BPE 1;Ajout
COLT - AV DES LOTS COMMUNAUX - BPE 1;Ajout
IRS - F MITTERAND - PIERREFITTE - BPE 1;Ajout
IRS - FT 967 - 50 RUE LOUISE MICHEL (AULNAY-SOUS-BOIS) - BPE 1;Ajout
IRS - 106 AVENUE DE LA VICTOIRE (ORLY) - BPE 1;Ajout
IRS - FT 142 - RUE JEAN JAURES (VILLIERS SUR MARNE) - BPE 1;Ajout
PRC -FT 778 C34 VILLIERS SUR MARNE;Ajout
BI- POP PALAIS DES SPORT DE NANTERRE A POSITIONNER;Ajout
IRS - BI CTM_HAY (D70) - BPE 1;Ajout
IRS - N-1 EUREKA (NANTERRE) - BPE 1;Ajout
21 AV. PAUL VAILLANT COUTURIER (LE BLANC-MESNIL) - BPE 1;Ajout
PRC IRISE CAMERA C47;Ajout
IRS - BD RICHARD WALLACE (42) - BPE 1;Ajout
