pt_code;Attribut;Valeur N-1;Valeur N;Type
1339450;;;;Suppression
1368005;;;;Suppression
1339492;;;;Suppression
1348508;;;;Suppression
1338412;;;;Suppression
1339470;;;;Suppression
1346888;;;;Suppression
1337282;;;;Suppression
1337910;;;;Suppression
1341882;;;;Suppression
1345979;;;;Suppression
1340149;;;;Suppression
1341251;;;;Suppression
1339555;;;;Suppression
1339311;;;;Suppression
1341886;;;;Suppression
1341057;;;;Suppression
1337859;;;;Suppression
1338352;;;;Suppression
1339590;;;;Suppression
1341322;;;;Suppression
1346845;;;;Suppression
1347800;;;;Suppression
1348892;;;;Suppression
1349506;;;;Suppression
1339671;;;;Suppression
1338933;;;;Suppression
1345463;;;;Suppression
1368002;;;;Suppression
1348698;;;;Suppression
1345317;;;;Suppression
1339802;;;;Suppression
1339116;;;;Suppression
1342013;;;;Suppression
1344774;;;;Suppression
1340676;;;;Suppression
1337569;;;;Suppression
1368006;;;;Suppression
1339336;;;;Suppression
1339679;;;;Suppression
1340109;;;;Suppression
1337843;;;;Suppression
1337480;;;;Suppression
1348370;;;;Suppression
1339684;;;;Suppression
1341905;;;;Suppression
1347394;;;;Suppression
1338630;;;;Suppression
1337561;;;;Suppression
1337298;;;;Suppression
1339058;;;;Suppression
1344930;;;;Suppression
1352829;;;;Suppression
1340327;;;;Suppression
1347423;;;;Suppression
1338487;;;;Suppression
1341286;;;;Suppression
1338311;;;;Suppression
1338859;;;;Suppression
1337249;;;;Suppression
1347662;;;;Suppression
1342644;;;;Suppression
1346625;;;;Suppression
1338178;;;;Suppression
1348125;;;;Suppression
1724809;;;;Suppression
1353653;;;;Suppression
1346740;;;;Suppression
1347405;;;;Suppression
1338974;;;;Suppression
1341702;;;;Suppression
1337348;;;;Suppression
1338813;;;;Suppression
1338715;;;;Suppression
180711;;;;Suppression
1340759;;;;Suppression
1341868;;;;Suppression
1337731;;;;Suppression
1338931;;;;Suppression
1348767;;;;Suppression
1346841;;;;Suppression
1337323;;;;Suppression
1341949;;;;Suppression
1346839;;;;Suppression
1342589;;;;Suppression
1339411;;;;Suppression
1337826;;;;Suppression
1345942;;;;Suppression
1346448;;;;Suppression
1337641;;;;Suppression
1350378;;;;Suppression
1340932;;;;Suppression
1346759;;;;Suppression
1339001;;;;Suppression
1338321;;;;Suppression
1345984;;;;Suppression
1339181;;;;Suppression
1340324;;;;Suppression
1340030;;;;Suppression
1346594;;;;Suppression
7654790;;;;Suppression
1360647;;;;Suppression
1347660;;;;Suppression
1347894;;;;Suppression
1346867;;;;Suppression
1353251;;;;Suppression
1340928;;;;Suppression
1347907;;;;Suppression
1341320;;;;Suppression
1347935;;;;Suppression
1367042;;;;Suppression
1337850;;;;Suppression
1338911;;;;Suppression
1346674;;;;Suppression
1352275;;;;Suppression
1345011;;;;Suppression
1348617;;;;Suppression
1346419;;;;Suppression
1347203;;;;Suppression
1348030;;;;Suppression
168330;;;;Suppression
1340656;;;;Suppression
1338140;;;;Suppression
1337365;;;;Suppression
1347923;;;;Suppression
1347891;;;;Suppression
1338294;;;;Suppression
1346855;;;;Suppression
1337935;;;;Suppression
1341880;;;;Suppression
1346031;;;;Suppression
1346721;;;;Suppression
1340641;;;;Suppression
1337674;;;;Suppression
1348974;;;;Suppression
1352126;;;;Suppression
1349516;;;;Suppression
1351720;;;;Suppression
1341314;;;;Suppression
1339310;;;;Suppression
1337378;;;;Suppression
1348507;;;;Suppression
1338821;;;;Suppression
1348984;;;;Suppression
1340559;;;;Suppression
1337700;;;;Suppression
1353115;;;;Suppression
1346939;;;;Suppression
1344820;;;;Suppression
1347489;;;;Suppression
1337425;;;;Suppression
1339366;;;;Suppression
1344307;;;;Suppression
1345958;;;;Suppression
1341740;;;;Suppression
1348731;;;;Suppression
1351985;;;;Suppression
1351793;;;;Suppression
1347204;;;;Suppression
1340745;;;;Suppression
1340919;;;;Suppression
1337615;;;;Suppression
1338861;;;;Suppression
1337936;;;;Suppression
1337473;;;;Suppression
1342035;;;;Suppression
1337374;;;;Suppression
1338342;;;;Suppression
1340626;;;;Suppression
1341893;;;;Suppression
1344715;;;;Suppression
1347217;;;;Suppression
1340651;;;;Suppression
1347365;;;;Suppression
1338337;;;;Suppression
1345364;;;;Suppression
1338773;;;;Suppression
1343718;;;;Suppression
1348136;;;;Suppression
1346488;;;;Suppression
1339284;;;;Suppression
1353500;;;;Suppression
1340628;;;;Suppression
1342602;;;;Suppression
1343713;;;;Suppression
1347781;;;;Suppression
1337920;;;;Suppression
1348621;;;;Suppression
1339643;;;;Suppression
1347372;;;;Suppression
1339175;;;;Suppression
1339504;;;;Suppression
1337730;;;;Suppression
1345384;;;;Suppression
1344754;;;;Suppression
1338644;;;;Suppression
1339521;;;;Suppression
1341794;;;;Suppression
1339939;;;;Suppression
1338971;;;;Suppression
1345312;;;;Suppression
1339057;;;;Suppression
1349512;;;;Suppression
1347360;;;;Suppression
1340107;;;;Suppression
1337921;;;;Suppression
1337534;;;;Suppression
1337328;;;;Suppression
1341947;;;;Suppression
1351716;;;;Suppression
1345432;;;;Suppression
1350375;;;;Suppression
1389149;;;;Suppression
1339042;;;;Suppression
1352237;;;;Suppression
1337948;;;;Suppression
1345910;;;;Suppression
1337247;;;;Suppression
1347411;;;;Suppression
1346634;;;;Suppression
1339054;;;;Suppression
1338008;;;;Suppression
1340763;;;;Suppression
1345452;;;;Suppression
1340729;;;;Suppression
1345919;;;;Suppression
1353630;;;;Suppression
1340747;;;;Suppression
1344875;;;;Suppression
1337982;;;;Suppression
1338899;;;;Suppression
1367041;;;;Suppression
1339340;;;;Suppression
1345409;;;;Suppression
1339338;;;;Suppression
1340755;;;;Suppression
1339432;;;;Suppression
1345450;;;;Suppression
1348570;;;;Suppression
1339535;;;;Suppression
1344267;;;;Suppression
1360650;;;;Suppression
1344782;;;;Suppression
1347363;;;;Suppression
1346621;;;;Suppression
1346822;;;;Suppression
1348017;;;;Suppression
1344824;;;;Suppression
1348624;;;;Suppression
1347902;;;;Suppression
1338646;;;;Suppression
1340725;;;;Suppression
1346812;;;;Suppression
1337330;;;;Suppression
1338411;;;;Suppression
1337386;;;;Suppression
1347938;;;;Suppression
1338654;;;;Suppression
1360646;;;;Suppression
1345375;;;;Suppression
1339680;;;;Suppression
1338904;;;;Suppression
1338134;;;;Suppression
1347375;;;;Suppression
1348062;;;;Suppression
1340710;;;;Suppression
1338825;;;;Suppression
1345007;;;;Suppression
1338604;;;;Suppression
1339431;;;;Suppression
1345428;;;;Suppression
1348604;;;;Suppression
1347925;;;;Suppression
1337557;;;;Suppression
1338066;;;;Suppression
1352799;;;;Suppression
1348935;;;;Suppression
1347450;;;;Suppression
1340740;;;;Suppression
1340080;;;;Suppression
1348622;;;;Suppression
7761336;;;;Suppression
1338673;;;;Suppression
1340743;;;;Suppression
1337706;;;;Suppression
1344826;;;;Suppression
1340049;;;;Suppression
1351461;;;;Suppression
1337645;;;;Suppression
1346804;;;;Suppression
1338658;;;;Suppression
1337724;;;;Suppression
2514227;;;;Suppression
174194;;;;Suppression
1339291;;;;Suppression
7777008;;;;Suppression
1341801;;;;Suppression
1339647;;;;Suppression
1339586;;;;Suppression
1347197;;;;Suppression
1348106;;;;Suppression
1351986;;;;Suppression
1340084;;;;Suppression
1338919;;;;Suppression
1345447;;;;Suppression
1348938;;;;Suppression
1340730;;;;Suppression
1340693;;;;Suppression
1338676;;;;Suppression
1339487;;;;Suppression
1339235;;;;Suppression
1340770;;;;Suppression
1340047;;;;Suppression
1353249;;;;Suppression
1349510;;;;Suppression
1338132;;;;Suppression
1338298;;;;Suppression
1337831;;;;Suppression
1348608;;;;Suppression
1346603;;;;Suppression
1341906;;;;Suppression
1338963;;;;Suppression
1337902;;;;Suppression
1345983;;;;Suppression
1345508;;;;Suppression
1337479;;;;Suppression
1347786;;;;Suppression
1339289;;;;Suppression
1339580;;;;Suppression
1340772;;;;Suppression
1352241;;;;Suppression
1343166;;;;Suppression
1347452;;;;Suppression
1339447;;;;Suppression
1337572;;;;Suppression
1338279;;;;Suppression
1345778;;;;Suppression
1345935;;;;Suppression
1352543;;;;Suppression
1343709;;;;Suppression
1341053;;;;Suppression
1346859;;;;Suppression
1337838;;;;Suppression
1340234;;;;Suppression
1472684;;;;Suppression
1343715;;;;Suppression
1337490;;;;Suppression
1339992;;;;Suppression
1348939;;;;Suppression
1337699;;;;Suppression
1338286;;;;Suppression
1341154;;;;Suppression
1352100;;;;Suppression
1339249;;;;Suppression
1339959;;;;Suppression
1339651;;;;Suppression
1340900;;;;Suppression
1340719;;;;Suppression
1339635;;;;Suppression
1338310;;;;Suppression
1350210;;;;Suppression
1345009;;;;Suppression
1353116;;;;Suppression
1353506;;;;Suppression
1347884;;;;Suppression
1352278;;;;Suppression
1346493;;;;Suppression
1341145;;;;Suppression
1339982;;;;Suppression
1342560;;;;Suppression
1339163;;;;Suppression
1341871;;;;Suppression
1353274;;;;Suppression
1337980;;;;Suppression
1341281;;;;Suppression
1337887;;;;Suppression
1338961;;;;Suppression
1337896;;;;Suppression
1341948;;;;Suppression
1346481;;;;Suppression
1337917;;;;Suppression
1345909;;;;Suppression
1337368;;;;Suppression
1339644;;;;Suppression
1346834;;;;Suppression
1339460;;;;Suppression
1341445;;;;Suppression
1342004;;;;Suppression
1348098;;;;Suppression
1346860;;;;Suppression
1338596;;;;Suppression
1339693;;;;Suppression
1339706;;;;Suppression
1339617;;;;Suppression
1339015;;;;Suppression
1348055;;;;Suppression
1338126;;;;Suppression
167609;;;;Suppression
1346856;;;;Suppression
1342003;;;;Suppression
1353141;;;;Suppression
1343710;;;;Suppression
1337960;;;;Suppression
1347776;;;;Suppression
1348517;;;;Suppression
1338853;;;;Suppression
1337439;;;;Suppression
1341873;;;;Suppression
1340607;;;;Suppression
1343800;;;;Suppression
1346518;;;;Suppression
1338048;;;;Suppression
1340711;;;;Suppression
1341797;;;;Suppression
186278;;;;Suppression
1346623;;;;Suppression
1338243;;;;Suppression
1347398;;;;Suppression
1340436;;;;Suppression
1339622;;;;Suppression
1348000;;;;Suppression
1346046;;;;Suppression
1338133;;;;Suppression
1341277;;;;Suppression
1353659;;;;Suppression
1065921;;;;Suppression
1348053;;;;Suppression
1339282;;;;Suppression
1348572;;;;Suppression
1342001;;;;Suppression
1346687;;;;Suppression
1346823;;;;Suppression
1338840;;;;Suppression
1337625;;;;Suppression
1347532;;;;Suppression
1352027;;;;Suppression
1347198;;;;Suppression
1339611;;;;Suppression
1337379;;;;Suppression
1348472;;;;Suppression
1340669;;;;Suppression
1338497;;;;Suppression
1337827;;;;Suppression
1340595;;;;Suppression
1346824;;;;Suppression
181860;;;;Suppression
1341276;;;;Suppression
1337488;;;;Suppression
1345461;;;;Suppression
1348983;;;;Suppression
1347493;;;;Suppression
1339246;;;;Suppression
1346051;;;;Suppression
1348761;;;;Suppression
1348599;;;;Suppression
1339236;;;;Suppression
1351876;;;;Suppression
1338848;;;;Suppression
1337450;;;;Suppression
1348012;;;;Suppression
1353270;;;;Suppression
1338717;;;;Suppression
1799026;;;;Suppression
1347670;;;;Suppression
1337586;;;;Suppression
159086;;;;Suppression
1337387;;;;Suppression
166894;;;;Suppression
1338404;;;;Suppression
1347358;;;;Suppression
1337508;;;;Suppression
1350204;;;;Suppression
1348573;;;;Suppression
1352797;;;;Suppression
1339003;;;;Suppression
1348002;;;;Suppression
1337592;;;;Suppression
1348487;;;;Suppression
1342648;;;;Suppression
1338110;;;;Suppression
1347259;;;;Suppression
1338619;;;;Suppression
1067521;;;;Suppression
1347487;;;;Suppression
1347657;;;;Suppression
1361284;;;;Suppression
1341883;;;;Suppression
1346768;;;;Suppression
1344914;;;;Suppression
1340431;;;;Suppression
1347315;;;;Suppression
1339380;;;;Suppression
1348630;;;;Suppression
1347968;;;;Suppression
1338070;;;;Suppression
1338758;;;;Suppression
1339024;;;;Suppression
1347465;;;;Suppression
1348728;;;;Suppression
1339020;;;;Suppression
1344360;;;;Suppression
1346484;;;;Suppression
1341155;;;;Suppression
1346862;;;;Suppression
1337382;;;;Suppression
1338852;;;;Suppression
1337349;;;;Suppression
1338762;;;;Suppression
1338161;;;;Suppression
1337718;;;;Suppression
1346934;;;;Suppression
1347346;;;;Suppression
1338912;;;;Suppression
1340897;;;;Suppression
1347288;;;;Suppression
1348128;;;;Suppression
1347318;;;;Suppression
1339604;;;;Suppression
1347342;;;;Suppression
1338936;;;;Suppression
1338887;;;;Suppression
1346726;;;;Suppression
1337683;;;;Suppression
1341150;;;;Suppression
1339603;;;;Suppression
1343830;;;;Suppression
1347668;;;;Suppression
1343164;;;;Suppression
1348619;;;;Suppression
1340903;;;;Suppression
1339562;;;;Suppression
1337593;;;;Suppression
1764482;;;;Suppression
1339513;;;;Suppression
1347421;;;;Suppression
1339356;;;;Suppression
1340718;;;;Suppression
1348890;;;;Suppression
1339953;;;;Suppression
1337680;;;;Suppression
1339395;;;;Suppression
1338727;;;;Suppression
1339383;;;;Suppression
1347201;;;;Suppression
1341191;;;;Suppression
1346032;;;;Suppression
1351981;;;;Suppression
1340557;;;;Suppression
1338492;;;;Suppression
1339477;;;;Suppression
1348521;;;;Suppression
1337464;;;;Suppression
1340236;;;;Suppression
1339931;;;;Suppression
1346616;;;;Suppression
1346710;;;;Suppression
1337713;;;;Suppression
1341816;;;;Suppression
1348137;;;;Suppression
1353344;;;;Suppression
1347460;;;;Suppression
1345930;;;;Suppression
1340553;;;;Suppression
1337454;;;;Suppression
1348112;;;;Suppression
1337890;;;;Suppression
1337628;;;;Suppression
1348949;;;;Suppression
1338277;;;;Suppression
1337694;;;;Suppression
1351417;;;;Suppression
1338414;;;;Suppression
1338742;;;;Suppression
1338258;;;;Suppression
1337360;;;;Suppression
1339561;;;;Suppression
1337256;;;;Suppression
1341197;;;;Suppression
1338246;;;;Suppression
1341212;;;;Suppression
1347667;;;;Suppression
1339804;;;;Suppression
1337476;;;;Suppression
1348985;;;;Suppression
1338042;;;;Suppression
1337891;;;;Suppression
1348134;;;;Suppression
1340048;;;;Suppression
1337728;;;;Suppression
1346697;;;;Suppression
1337688;;;;Suppression
1353265;;;;Suppression
1339672;;;;Suppression
1337380;;;;Suppression
1341804;;;;Suppression
1339933;;;;Suppression
1348527;;;;Suppression
161117;;;;Suppression
1337721;;;;Suppression
1352780;;;;Suppression
1347209;;;;Suppression
473601;;;;Suppression
1340046;;;;Suppression
1344898;;;;Suppression
1340057;;;;Suppression
1338958;;;;Suppression
1340623;;;;Suppression
1345413;;;;Suppression
1346718;;;;Suppression
1348032;;;;Suppression
1344789;;;;Suppression
1341735;;;;Suppression
1342566;;;;Suppression
1339455;;;;Suppression
1337689;;;;Suppression
1348371;;;;Suppression
1344920;;;;Suppression
1348695;;;;Suppression
166056;;;;Suppression
1338343;;;;Suppression
1345978;;;;Suppression
1338645;;;;Suppression
1338144;;;;Suppression
1350251;;;;Suppression
1340688;;;;Suppression
1346422;;;;Suppression
1346815;;;;Suppression
1348605;;;;Suppression
1338120;;;;Suppression
1337903;;;;Suppression
1339654;;;;Suppression
1352104;;;;Suppression
1345969;;;;Suppression
1351721;;;;Suppression
1346600;;;;Suppression
1338299;;;;Suppression
1346420;;;;Suppression
1345456;;;;Suppression
1348474;;;;Suppression
1338174;;;;Suppression
541137;;;;Suppression
1351466;;;;Suppression
1343703;;;;Suppression
1346735;;;;Suppression
1338273;;;;Suppression
1346691;;;;Suppression
1346047;;;;Suppression
1347255;;;;Suppression
1348989;;;;Suppression
1347366;;;;Suppression
1338148;;;;Suppression
1802870;;;;Suppression
1339031;;;;Suppression
1337715;;;;Suppression
1338857;;;;Suppression
1339589;;;;Suppression
1346739;;;;Suppression
1337845;;;;Suppression
1337503;;;;Suppression
1347928;;;;Suppression
1338130;;;;Suppression
1352255;;;;Suppression
1339554;;;;Suppression
1353133;;;;Suppression
1343170;;;;Suppression
1352103;;;;Suppression
1341198;;;;Suppression
1340072;;;;Suppression
1346840;;;;Suppression
1347199;;;;Suppression
1340433;;;;Suppression
1338830;;;;Suppression
1338257;;;;Suppression
1339479;;;;Suppression
1340151;;;;Suppression
1347430;;;;Suppression
1338891;;;;Suppression
1338328;;;;Suppression
1347215;;;;Suppression
1341891;;;;Suppression
1347999;;;;Suppression
1342008;;;;Suppression
1340092;;;;Suppression
1341199;;;;Suppression
1345493;;;;Suppression
1339444;;;;Suppression
1342587;;;;Suppression
1338137;;;;Suppression
1339234;;;;Suppression
1337656;;;;Suppression
1340617;;;;Suppression
1339956;;;;Suppression
1352151;;;;Suppression
1342646;;;;Suppression
1342040;;;;Suppression
1337729;;;;Suppression
1338340;;;;Suppression
1338074;;;;Suppression
1347778;;;;Suppression
1348748;;;;Suppression
1338035;;;;Suppression
1337934;;;;Suppression
1348127;;;;Suppression
1348059;;;;Suppression
1337701;;;;Suppression
1337370;;;;Suppression
1337643;;;;Suppression
1337958;;;;Suppression
1360648;;;;Suppression
1341806;;;;Suppression
1337322;;;;Suppression
1337271;;;;Suppression
1339261;;;;Suppression
1338435;;;;Suppression
1343168;;;;Suppression
1346515;;;;Suppression
1337667;;;;Suppression
1345777;;;;Suppression
1341153;;;;Suppression
1348571;;;;Suppression
1337313;;;;Suppression
1348377;;;;Suppression
1341815;;;;Suppression
1347193;;;;Suppression
1337332;;;;Suppression
1347335;;;;Suppression
1339954;;;;Suppression
1346456;;;;Suppression
1348616;;;;Suppression
1337281;;;;Suppression
1341901;;;;Suppression
1338749;;;;Suppression
1344860;;;;Suppression
1339434;;;;Suppression
1337912;;;;Suppression
1339145;;;;Suppression
1345920;;;;Suppression
1348747;;;;Suppression
1339037;;;;Suppression
1337401;;;;Suppression
1338183;;;;Suppression
1337556;;;;Suppression
1338420;;;;Suppression
1348503;;;;Suppression
1338626;;;;Suppression
1339044;;;;Suppression
1339620;;;;Suppression
1353230;;;;Suppression
1347792;;;;Suppression
1337981;;;;Suppression
1340434;;;;Suppression
1352997;;;;Suppression
1339983;;;;Suppression
1338750;;;;Suppression
1338881;;;;Suppression
1338040;;;;Suppression
1341407;;;;Suppression
1350379;;;;Suppression
1339453;;;;Suppression
1337623;;;;Suppression
1352020;;;;Suppression
1338740;;;;Suppression
7772473;;;;Suppression
1347336;;;;Suppression
1338255;;;;Suppression
1341312;;;;Suppression
1340318;;;;Suppression
1340232;;;;Suppression
1345379;;;;Suppression
1347975;;;;Suppression
1338081;;;;Suppression
1338608;;;;Suppression
1338831;;;;Suppression
1337415;;;;Suppression
1337712;;;;Suppression
1339929;;;;Suppression
1390081;;;;Suppression
1342624;;;;Suppression
1337672;;;;Suppression
1345311;;;;Suppression
1339938;;;;Suppression
1341767;;;;Suppression
1339608;;;;Suppression
1341064;;;;Suppression
1347408;;;;Suppression
1343049;;;;Suppression
1338171;;;;Suppression
1339480;;;;Suppression
1339330;;;;Suppression
1339372;;;;Suppression
2631359;;;;Suppression
1337676;;;;Suppression
1338875;;;;Suppression
1340828;;;;Suppression
1339641;;;;Suppression
1352910;;;;Suppression
1337950;;;;Suppression
1337269;;;;Suppression
1348880;;;;Suppression
1345315;;;;Suppression
1345403;;;;Suppression
1339060;;;;Suppression
1347359;;;;Suppression
1344879;;;;Suppression
1342649;;;;Suppression
1352793;;;;Suppression
1351999;;;;Suppression
1338071;;;;Suppression
1337255;;;;Suppression
1353269;;;;Suppression
1389150;;;;Suppression
1344764;;;;Suppression
1338051;;;;Suppression
1338660;;;;Suppression
1338068;;;;Suppression
1347656;;;;Suppression
1338822;;;;Suppression
1338153;;;;Suppression
1346633;;;;Suppression
1352824;;;;Suppression
1338910;;;;Suppression
1338587;;;;Suppression
1346732;;;;Suppression
189384;;;;Suppression
1460803;;;;Suppression
1345972;;;;Suppression
1347491;;;;Suppression
1340526;;;;Suppression
1338403;;;;Suppression
177149;;;;Suppression
1338846;;;;Suppression
1337769;;;;Suppression
1343702;;;;Suppression
1351648;;;;Suppression
1338827;;;;Suppression
1341184;;;;Suppression
1338151;;;;Suppression
1337408;;;;Suppression
1339805;;;;Suppression
1339056;;;;Suppression
1338718;;;;Suppression
1338275;;;;Suppression
1340492;;;;Suppression
1343831;;;;Suppression
1339947;;;;Suppression
1339588;;;;Suppression
1346837;;;;Suppression
7714591;;;;Suppression
1347354;;;;Suppression
1352776;;;;Suppression
1347400;;;;Suppression
1339546;;;;Suppression
1339369;;;;Suppression
1337277;;;;Suppression
1338667;;;;Suppression
1338278;;;;Suppression
1338427;;;;Suppression
1339507;;;;Suppression
1347292;;;;Suppression
1338049;;;;Suppression
1346562;;;;Suppression
1348488;;;;Suppression
1337928;;;;Suppression
1348655;;;;Suppression
1338613;;;;Suppression
1337972;;;;Suppression
1353549;;;;Suppression
1338149;;;;Suppression
1346864;;;;Suppression
1348016;;;;Suppression
1338127;;;;Suppression
1347912;;;;Suppression
1340767;;;;Suppression
1352013;;;;Suppression
1345044;;;;Suppression
1338916;;;;Suppression
1339033;;;;Suppression
1340611;;;;Suppression
1338812;;;;Suppression
1344895;;;;Suppression
1348967;;;;Suppression
1340552;;;;Suppression
1340317;;;;Suppression
1337494;;;;Suppression
1343937;;;;Suppression
1345506;;;;Suppression
1344361;;;;Suppression
1352789;;;;Suppression
1338730;;;;Suppression
1338635;;;;Suppression
1338122;;;;Suppression
1352009;;;;Suppression
1347462;;;;Suppression
1337265;;;;Suppression
1353007;;;;Suppression
1339642;;;;Suppression
1348992;;;;Suppression
1353087;;;;Suppression
1341446;;;;Suppression
1339583;;;;Suppression
1346944;;;;Suppression
1341926;;;;Suppression
1340905;;;;Suppression
1337710;;;;Suppression
1348142;;;;Suppression
1353148;;;;Suppression
1345975;;;;Suppression
1352781;;;;Suppression
1337979;;;;Suppression
1341056;;;;Suppression
1341730;;;;Suppression
1353498;;;;Suppression
1351636;;;;Suppression
173013;;;;Suppression
1346751;;;;Suppression
1340923;;;;Suppression
1346942;;;;Suppression
1344873;;;;Suppression
1345934;;;;Suppression
1347801;;;;Suppression
1338304;;;;Suppression
1347126;;;;Suppression
1350262;;;;Suppression
1340931;;;;Suppression
1338675;;;;Suppression
1343706;;;;Suppression
1340650;;;;Suppression
1346029;;;;Suppression
1338114;;;;Suppression
1348005;;;;Suppression
1339936;;;;Suppression
1337478;;;;Suppression
1352249;;;;Suppression
1337675;;;;Suppression
1339485;;;;Suppression
1348473;;;;Suppression
1344785;;;;Suppression
1337347;;;;Suppression
1764481;;;;Suppression
1340438;;;;Suppression
1337205;;;;Suppression
1338056;;;;Suppression
1352227;;;;Suppression
1341760;;;;Suppression
1339245;;;;Suppression
1352548;;;;Suppression
1346044;;;;Suppression
1340616;;;;Suppression
1351871;;;;Suppression
1341881;;;;Suppression
1340569;;;;Suppression
1338734;;;;Suppression
1337414;;;;Suppression
1337339;;;;Suppression
1342702;;;;Suppression
1338873;;;;Suppression
1353398;;;;Suppression
1345453;;;;Suppression
1347911;;;;Suppression
1338832;;;;Suppression
1338013;;;;Suppression
1348559;;;;Suppression
1337605;;;;Suppression
1352795;;;;Suppression
1338589;;;;Suppression
1339413;;;;Suppression
1345901;;;;Suppression
1338582;;;;Suppression
1343055;;;;Suppression
1340776;;;;Suppression
1338268;;;;Suppression
1802869;;;;Suppression
1346761;;;;Suppression
1347530;;;;Suppression
1339164;;;;Suppression
1340750;;;;Suppression
1348534;;;;Suppression
1347293;;;;Suppression
1341256;;;;Suppression
1347929;;;;Suppression
1338620;;;;Suppression
1341775;;;;Suppression
1339355;;;;Suppression
1340154;;;;Suppression
1337252;;;;Suppression
1766082;;;;Suppression
1337603;;;;Suppression
1345329;;;;Suppression
1345449;;;;Suppression
1338754;;;;Suppression
1345977;;;;Suppression
521923;;;;Suppression
1340081;;;;Suppression
1344923;;;;Suppression
1348495;;;;Suppression
1347290;;;;Suppression
1347498;;;;Suppression
1348576;;;;Suppression
433281;;;;Suppression
1353117;;;;Suppression
1338473;;;;Suppression
1351658;;;;Suppression
1340675;;;;Suppression
1345931;;;;Suppression
1339414;;;;Suppression
1337538;;;;Suppression
1338402;;;;Suppression
1341899;;;;Suppression
1340766;;;;Suppression
1341862;;;;Suppression
1348883;;;;Suppression
1345840;;;;Suppression
1338475;;;;Suppression
1337591;;;;Suppression
1340168;;;;Suppression
1348011;;;;Suppression
1338930;;;;Suppression
1341173;;;;Suppression
1351790;;;;Suppression
1345898;;;;Suppression
1337449;;;;Suppression
1347772;;;;Suppression
1338152;;;;Suppression
1339551;;;;Suppression
1352403;;;;Suppression
191857;;;;Suppression
1343152;;;;Suppression
1345913;;;;Suppression
1339812;;;;Suppression
1338737;;;;Suppression
1338872;;;;Suppression
1347934;;;;Suppression
1348065;;;;Suppression
1346842;;;;Suppression
1340494;;;;Suppression
1338138;;;;Suppression
1338079;;;;Suppression
1342047;;;;Suppression
1341914;;;;Suppression
1347338;;;;Suppression
1347901;;;;Suppression
1339299;;;;Suppression
1337943;;;;Suppression
1342584;;;;Suppression
1340180;;;;Suppression
1338019;;;;Suppression
1340667;;;;Suppression
1338722;;;;Suppression
1339298;;;;Suppression
1337568;;;;Suppression
1338729;;;;Suppression
1338433;;;;Suppression
1351784;;;;Suppression
1340728;;;;Suppression
1340589;;;;Suppression
1345911;;;;Suppression
1353462;;;;Suppression
1352152;;;;Suppression
1352918;;;;Suppression
1352017;;;;Suppression
1340102;;;;Suppression
1347664;;;;Suppression
1338854;;;;Suppression
1347959;;;;Suppression
1341441;;;;Suppression
1337968;;;;Suppression
1348744;;;;Suppression
1340112;;;;Suppression
1340036;;;;Suppression
1337716;;;;Suppression
1348145;;;;Suppression
1341146;;;;Suppression
1337564;;;;Suppression
1347316;;;;Suppression
1347782;;;;Suppression
1338657;;;;Suppression
1337860;;;;Suppression
1345322;;;;Suppression
1346030;;;;Suppression
1341817;;;;Suppression
1348953;;;;Suppression
1765761;;;;Suppression
1347996;;;;Suppression
1341995;;;;Suppression
1338984;;;;Suppression
1348255;;;;Suppression
1337318;;;;Suppression
1339381;;;;Suppression
1338768;;;;Suppression
493121;;;;Suppression
1347926;;;;Suppression
1360641;;;;Suppression
1337511;;;;Suppression
1344280;;;;Suppression
1337618;;;;Suppression
1338897;;;;Suppression
1348940;;;;Suppression
1353394;;;;Suppression
1352155;;;;Suppression
1353106;;;;Suppression
1337914;;;;Suppression
1340627;;;;Suppression
1341773;;;;Suppression
1340032;;;;Suppression
1339581;;;;Suppression
1352105;;;;Suppression
1338769;;;;Suppression
1339389;;;;Suppression
1341911;;;;Suppression
1347330;;;;Suppression
1337585;;;;Suppression
1337346;;;;Suppression
173230;;;;Suppression
1346706;;;;Suppression
1346563;;;;Suppression
1344253;;;;Suppression
1340643;;;;Suppression
1337451;;;;Suppression
1348249;;;;Suppression
1340028;;;;Suppression
1347457;;;;Suppression
1339657;;;;Suppression
1340744;;;;Suppression
1337571;;;;Suppression
1339373;;;;Suppression
1352125;;;;Suppression
1347356;;;;Suppression
1338239;;;;Suppression
1337923;;;;Suppression
1344281;;;;Suppression
1345374;;;;Suppression
1350236;;;;Suppression
1338187;;;;Suppression
1351502;;;;Suppression
1339021;;;;Suppression
1345981;;;;Suppression
1340083;;;;Suppression
1341204;;;;Suppression
1344312;;;;Suppression
1339612;;;;Suppression
1337540;;;;Suppression
1348612;;;;Suppression
1348122;;;;Suppression
1345255;;;;Suppression
1348611;;;;Suppression
1347663;;;;Suppression
1340647;;;;Suppression
1341736;;;;Suppression
1340532;;;;Suppression
1338914;;;;Suppression
1338166;;;;Suppression
1348021;;;;Suppression
1352908;;;;Suppression
1353138;;;;Suppression
1337597;;;;Suppression
181147;;;;Suppression
1348295;;;;Suppression
1339297;;;;Suppression
1352119;;;;Suppression
1346807;;;;Suppression
1352029;;;;Suppression
1337462;;;;Suppression
1342557;;;;Suppression
1344277;;;;Suppression
2634546;;;;Suppression
1332223;;;;Suppression
